#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
1839,06/08/2022 18:33:58,33.93,,,
1840,06/08/2022 18:38:58,33.55,,,
1841,06/08/2022 18:43:58,33.89,,,
1842,06/08/2022 18:48:58,33.76,,,
1843,06/08/2022 18:53:58,33.50,,,
1844,06/08/2022 18:58:58,33.07,,,
1845,06/08/2022 19:03:58,32.82,,,
1846,06/08/2022 19:08:58,32.73,,,
1847,06/08/2022 19:13:58,31.96,,,
1848,06/08/2022 19:18:58,31.74,,,
1849,06/08/2022 19:23:58,31.61,,,
1850,06/08/2022 19:28:58,31.06,,,
1851,06/08/2022 19:33:58,30.33,,,
1852,06/08/2022 19:38:58,29.56,,,
1853,06/08/2022 19:43:58,29.08,,,
1854,06/08/2022 19:48:58,28.57,,,
1855,06/08/2022 19:53:58,27.97,,,
1856,06/08/2022 19:58:58,27.75,,,
1857,06/08/2022 20:03:58,27.28,,,
1858,06/08/2022 20:08:58,26.98,,,
1859,06/08/2022 20:13:58,26.77,,,
1860,06/08/2022 20:18:58,26.55,,,
1861,06/08/2022 20:23:58,26.12,,,
1862,06/08/2022 20:28:58,25.65,,,
1863,06/08/2022 20:33:58,25.18,,,
1864,06/08/2022 20:38:58,24.79,,,
1865,06/08/2022 20:43:58,24.41,,,
1866,06/08/2022 20:48:58,24.24,,,
1867,06/08/2022 20:53:58,23.89,,,
1868,06/08/2022 20:58:58,23.72,,,
1869,06/08/2022 21:03:58,23.42,,,
1870,06/08/2022 21:08:58,23.21,,,
1871,06/08/2022 21:13:58,22.95,,,
1872,06/08/2022 21:18:58,22.78,,,
1873,06/08/2022 21:23:58,22.65,,,
1874,06/08/2022 21:28:58,22.65,,,
1875,06/08/2022 21:33:58,22.65,,,
1876,06/08/2022 21:38:58,22.48,,,
1877,06/08/2022 21:43:58,22.39,,,
1878,06/08/2022 21:48:58,22.31,,,
1879,06/08/2022 21:53:58,22.05,,,
1880,06/08/2022 21:58:58,21.83,,,
1881,06/08/2022 22:03:58,21.66,,,
1882,06/08/2022 22:08:58,21.62,,,
1883,06/08/2022 22:13:58,21.53,,,
1884,06/08/2022 22:18:58,21.23,,,
1885,06/08/2022 22:23:58,20.93,,,
1886,06/08/2022 22:28:58,20.80,,,
1887,06/08/2022 22:33:58,20.63,,,
1888,06/08/2022 22:38:58,20.55,,,
1889,06/08/2022 22:43:58,20.46,,,
1890,06/08/2022 22:48:58,20.20,,,
1891,06/08/2022 22:53:58,20.07,,,
1892,06/08/2022 22:58:58,19.90,,,
1893,06/08/2022 23:03:58,19.77,,,
1894,06/08/2022 23:08:58,19.69,,,
1895,06/08/2022 23:13:58,19.56,,,
1896,06/08/2022 23:18:58,19.60,,,
1897,06/08/2022 23:23:58,19.52,,,
1898,06/08/2022 23:28:58,19.47,,,
1899,06/08/2022 23:33:58,19.39,,,
1900,06/08/2022 23:38:58,19.30,,,
1901,06/08/2022 23:43:58,19.13,,,
1902,06/08/2022 23:48:58,19.09,,,
1903,06/08/2022 23:53:58,19.09,,,
1904,06/08/2022 23:58:58,19.00,,,
1905,06/09/2022 00:03:58,18.96,,,
1906,06/09/2022 00:08:58,18.96,,,
1907,06/09/2022 00:13:58,18.87,,,
1908,06/09/2022 00:18:58,18.74,,,
1909,06/09/2022 00:23:58,18.62,,,
1910,06/09/2022 00:28:58,18.57,,,
1911,06/09/2022 00:33:58,18.53,,,
1912,06/09/2022 00:38:58,18.44,,,
1913,06/09/2022 00:43:58,18.57,,,
1914,06/09/2022 00:48:58,18.57,,,
1915,06/09/2022 00:53:58,18.49,,,
1916,06/09/2022 00:58:58,18.32,,,
1917,06/09/2022 01:03:58,18.14,,,
1918,06/09/2022 01:08:58,18.23,,,
1919,06/09/2022 01:13:58,18.10,,,
1920,06/09/2022 01:18:58,17.93,,,
1921,06/09/2022 01:23:58,17.76,,,
1922,06/09/2022 01:28:58,17.93,,,
1923,06/09/2022 01:33:58,17.93,,,
1924,06/09/2022 01:38:58,17.54,,,
1925,06/09/2022 01:43:58,17.59,,,
1926,06/09/2022 01:48:58,17.50,,,
1927,06/09/2022 01:53:58,17.37,,,
1928,06/09/2022 01:58:58,17.37,,,
1929,06/09/2022 02:03:58,17.37,,,
1930,06/09/2022 02:08:58,17.37,,,
1931,06/09/2022 02:13:58,17.20,,,
1932,06/09/2022 02:18:58,16.90,,,
1933,06/09/2022 02:23:58,16.94,,,
1934,06/09/2022 02:28:58,16.94,,,
1935,06/09/2022 02:33:58,16.90,,,
1936,06/09/2022 02:38:58,16.77,,,
1937,06/09/2022 02:43:58,16.60,,,
1938,06/09/2022 02:48:58,16.51,,,
1939,06/09/2022 02:53:58,16.51,,,
1940,06/09/2022 02:58:58,16.51,,,
1941,06/09/2022 03:03:58,16.47,,,
1942,06/09/2022 03:08:58,16.47,,,
1943,06/09/2022 03:13:58,16.30,,,
1944,06/09/2022 03:18:58,16.39,,,
1945,06/09/2022 03:23:58,16.39,,,
1946,06/09/2022 03:28:58,16.21,,,
1947,06/09/2022 03:33:58,16.13,,,
1948,06/09/2022 03:38:58,16.08,,,
1949,06/09/2022 03:43:58,16.08,,,
1950,06/09/2022 03:48:58,15.91,,,
1951,06/09/2022 03:53:58,15.74,,,
1952,06/09/2022 03:58:58,15.83,,,
1953,06/09/2022 04:03:58,15.91,,,
1954,06/09/2022 04:08:58,16.04,,,
1955,06/09/2022 04:13:58,16.00,,,
1956,06/09/2022 04:18:58,16.13,,,
1957,06/09/2022 04:23:58,16.13,,,
1958,06/09/2022 04:28:58,15.91,,,
1959,06/09/2022 04:33:58,15.91,,,
1960,06/09/2022 04:38:58,15.91,,,
1961,06/09/2022 04:43:58,15.74,,,
1962,06/09/2022 04:48:58,15.87,,,
1963,06/09/2022 04:53:58,15.83,,,
1964,06/09/2022 04:58:58,15.78,,,
1965,06/09/2022 05:03:58,15.87,,,
1966,06/09/2022 05:08:58,15.91,,,
1967,06/09/2022 05:13:58,15.91,,,
1968,06/09/2022 05:18:58,15.91,,,
1969,06/09/2022 05:23:58,15.96,,,
1970,06/09/2022 05:28:58,16.04,,,
1971,06/09/2022 05:33:58,16.00,,,
1972,06/09/2022 05:38:58,16.13,,,
1973,06/09/2022 05:43:58,16.13,,,
1974,06/09/2022 05:48:58,16.17,,,
1975,06/09/2022 05:53:58,16.26,,,
1976,06/09/2022 05:58:58,16.30,,,
1977,06/09/2022 06:03:58,16.21,,,
1978,06/09/2022 06:08:58,16.08,,,
1979,06/09/2022 06:13:58,16.21,,,
1980,06/09/2022 06:18:58,16.26,,,
1981,06/09/2022 06:23:58,16.39,,,
1982,06/09/2022 06:28:58,16.56,,,
1983,06/09/2022 06:33:58,16.39,,,
1984,06/09/2022 06:38:58,16.51,,,
1985,06/09/2022 06:43:58,16.81,,,
1986,06/09/2022 06:48:58,16.99,,,
1987,06/09/2022 06:53:58,17.16,,,
1988,06/09/2022 06:58:58,17.33,,,
1989,06/09/2022 07:03:58,17.59,,,
1990,06/09/2022 07:08:58,18.19,,,
1991,06/09/2022 07:13:58,18.74,,,
1992,06/09/2022 07:18:58,19.77,,,
1993,06/09/2022 07:23:58,20.68,,,
1994,06/09/2022 07:28:58,21.23,,,
1995,06/09/2022 07:33:58,21.45,,,
1996,06/09/2022 07:38:58,21.66,,,
1997,06/09/2022 07:43:58,21.88,,,
1998,06/09/2022 07:48:58,22.35,,,
1999,06/09/2022 07:53:58,22.82,,,
2000,06/09/2022 07:58:58,23.51,,,
2001,06/09/2022 08:03:58,23.76,,,
2002,06/09/2022 08:08:58,23.72,,,
2003,06/09/2022 08:13:58,23.81,,,
2004,06/09/2022 08:18:58,24.06,,,
2005,06/09/2022 08:23:58,24.58,,,
2006,06/09/2022 08:28:58,24.92,,,
2007,06/09/2022 08:33:58,25.35,,,
2008,06/09/2022 08:38:58,25.87,,,
2009,06/09/2022 08:43:58,26.12,,,
2010,06/09/2022 08:48:58,26.42,,,
2011,06/09/2022 08:53:58,27.02,,,
2012,06/09/2022 08:58:58,27.32,,,
2013,06/09/2022 09:03:58,27.84,,,
2014,06/09/2022 09:08:58,28.18,,,
2015,06/09/2022 09:13:58,28.18,,,
2016,06/09/2022 09:18:58,28.57,,,
2017,06/09/2022 09:23:58,28.91,,,
2018,06/09/2022 09:28:58,29.38,,,
2019,06/09/2022 09:33:58,29.56,,,
2020,06/09/2022 09:38:58,30.07,,,
2021,06/09/2022 09:43:58,30.24,,,
2022,06/09/2022 09:48:58,30.84,,,
2023,06/09/2022 09:53:58,30.93,,,
2024,06/09/2022 09:58:58,31.10,,,
2025,06/09/2022 10:03:58,31.61,,,
2026,06/09/2022 10:08:58,31.96,,,
2027,06/09/2022 10:13:58,32.43,,,
2028,06/09/2022 10:18:58,32.64,,,
2029,06/09/2022 10:23:58,32.60,,,
2030,06/09/2022 10:28:58,32.60,,,
2031,06/09/2022 10:33:58,33.07,,,
2032,06/09/2022 10:38:58,33.07,,,
2033,06/09/2022 10:43:58,33.55,,,
2034,06/09/2022 10:48:58,33.37,,,
2035,06/09/2022 10:53:58,33.55,,,
2036,06/09/2022 10:58:58,33.67,,,
2037,06/09/2022 11:03:58,33.89,,,
2038,06/09/2022 11:08:58,34.49,,,
2039,06/09/2022 11:13:58,34.27,,,
2040,06/09/2022 11:18:58,34.27,,,
2041,06/09/2022 11:23:58,34.49,,,
2042,06/09/2022 11:28:58,34.70,,,
2043,06/09/2022 11:33:58,34.49,,,
2044,06/09/2022 11:38:58,34.70,,,
2045,06/09/2022 11:43:58,34.83,,,
2046,06/09/2022 11:48:58,35.13,,,
2047,06/09/2022 11:53:58,35.65,,,
2048,06/09/2022 11:58:58,35.73,,,
2049,06/09/2022 12:03:58,35.73,,,
2050,06/09/2022 12:08:58,36.08,,,
2051,06/09/2022 12:13:58,36.42,,,
2052,06/09/2022 12:18:58,36.55,,,
2053,06/09/2022 12:23:58,36.33,,,
2054,06/09/2022 12:28:58,37.19,,,
2055,06/09/2022 12:33:58,37.23,,,
2056,06/09/2022 12:38:58,37.02,,,
2057,06/09/2022 12:43:58,37.02,,,
2058,06/09/2022 12:48:58,37.11,,,
2059,06/09/2022 12:53:58,37.06,,,
2060,06/09/2022 12:58:58,37.66,,,
2061,06/09/2022 13:03:58,37.88,,,
2062,06/09/2022 13:08:58,37.92,,,
2063,06/09/2022 13:13:58,38.09,,,
2064,06/09/2022 13:18:58,38.74,,,
2065,06/09/2022 13:23:58,38.65,,,
2066,06/09/2022 13:28:58,38.48,,,
2067,06/09/2022 13:33:58,37.92,,,
2068,06/09/2022 13:38:58,38.05,,,
2069,06/09/2022 13:43:58,38.69,,,
2070,06/09/2022 13:48:58,38.69,,,
2071,06/09/2022 13:53:58,39.38,,,
2072,06/09/2022 13:58:58,40.41,,,
2073,06/09/2022 14:03:58,40.32,,,
2074,06/09/2022 14:08:58,40.28,,,
2075,06/09/2022 14:13:58,40.28,,,
2076,06/09/2022 14:18:58,39.59,,,
2077,06/09/2022 14:23:58,39.25,,,
2078,06/09/2022 14:28:58,39.17,,,
2079,06/09/2022 14:33:58,39.12,,,
2080,06/09/2022 14:38:58,39.17,,,
2081,06/09/2022 14:43:58,39.64,,,
2082,06/09/2022 14:48:58,40.19,,,
2083,06/09/2022 14:53:58,39.89,,,
2084,06/09/2022 14:58:58,40.02,,,
2085,06/09/2022 15:03:58,39.68,,,
2086,06/09/2022 15:08:58,39.34,,,
2087,06/09/2022 15:13:58,38.91,,,
2088,06/09/2022 15:18:58,38.44,,,
2089,06/09/2022 15:23:58,37.92,,,
2090,06/09/2022 15:28:58,37.84,,,
2091,06/09/2022 15:33:58,38.48,,,
2092,06/09/2022 15:38:58,37.92,,,
2093,06/09/2022 15:43:58,37.88,,,
2094,06/09/2022 15:48:58,37.62,,,
2095,06/09/2022 15:53:58,37.15,,,
2096,06/09/2022 15:58:58,36.59,,,
2097,06/09/2022 16:03:58,36.63,,,
2098,06/09/2022 16:08:58,37.58,,,
2099,06/09/2022 16:13:58,38.44,,,
2100,06/09/2022 16:18:58,38.09,,,
2101,06/09/2022 16:23:58,37.49,,,
2102,06/09/2022 16:28:58,36.98,,,
2103,06/09/2022 16:33:58,36.93,,,
2104,06/09/2022 16:38:58,38.01,,,
2105,06/09/2022 16:43:58,38.86,,,
2106,06/09/2022 16:48:58,39.21,,,
2107,06/09/2022 16:53:58,39.29,,,
2108,06/09/2022 16:58:58,39.38,,,
2109,06/09/2022 17:03:58,39.38,,,
2110,06/09/2022 17:08:58,39.08,,,
2111,06/09/2022 17:13:58,39.12,,,
2112,06/09/2022 17:18:58,38.44,,,
2113,06/09/2022 17:23:58,38.26,,,
2114,06/09/2022 17:28:58,38.18,,,
2115,06/09/2022 17:33:58,37.96,,,
2116,06/09/2022 17:38:58,38.05,,,
2117,06/09/2022 17:43:58,38.01,,,
2118,06/09/2022 17:48:58,37.84,,,
2119,06/09/2022 17:53:58,37.62,,,
2120,06/09/2022 17:58:58,37.58,,,
2121,06/09/2022 18:03:58,37.23,,,
2122,06/09/2022 18:08:58,36.81,,,
2123,06/09/2022 18:13:58,36.03,,,
2124,06/09/2022 18:18:58,35.43,,,
2125,06/09/2022 18:23:58,34.96,,,
2126,06/09/2022 18:28:58,34.57,,,
2127,06/09/2022 18:33:58,34.32,,,
2128,06/09/2022 18:38:58,33.97,,,
2129,06/09/2022 18:43:58,33.93,,,
2130,06/09/2022 18:48:58,33.80,,,
2131,06/09/2022 18:53:58,33.42,,,
2132,06/09/2022 18:58:58,32.60,,,
2133,06/09/2022 19:03:58,32.04,,,
2134,06/09/2022 19:08:58,31.57,,,
2135,06/09/2022 19:13:58,31.23,,,
2136,06/09/2022 19:18:58,30.97,,,
2137,06/09/2022 19:23:58,30.67,,,
2138,06/09/2022 19:28:58,30.41,,,
2139,06/09/2022 19:33:58,30.33,,,
2140,06/09/2022 19:38:58,30.16,,,
2141,06/09/2022 19:43:58,29.90,,,
2142,06/09/2022 19:48:58,29.77,,,
2143,06/09/2022 19:53:58,29.77,,,
2144,06/09/2022 19:58:58,29.68,,,
2145,06/09/2022 20:03:58,30.07,,,
2146,06/09/2022 20:08:58,30.20,,,
2147,06/09/2022 20:13:58,30.37,,,
2148,06/09/2022 20:18:58,30.20,,,
2149,06/09/2022 20:23:58,29.94,,,
2150,06/09/2022 20:28:58,29.21,,,
2151,06/09/2022 20:33:58,29.08,,,
2152,06/09/2022 20:38:58,29.13,,,
2153,06/09/2022 20:43:58,29.47,,,
2154,06/09/2022 20:48:58,29.90,,,
2155,06/09/2022 20:53:58,30.20,,,
2156,06/09/2022 20:58:58,30.03,,,
2157,06/09/2022 21:03:58,29.81,,,
2158,06/09/2022 21:08:58,29.81,,,
2159,06/09/2022 21:13:58,29.73,,,
2160,06/09/2022 21:18:58,29.64,,,
2161,06/09/2022 21:23:58,29.47,,,
2162,06/09/2022 21:28:58,29.51,,,
2163,06/09/2022 21:33:58,29.43,,,
2164,06/09/2022 21:38:58,29.08,,,
2165,06/09/2022 21:43:58,29.00,,,
2166,06/09/2022 21:48:58,28.78,,,
2167,06/09/2022 21:53:58,28.78,,,
2168,06/09/2022 21:58:58,28.83,,,
2169,06/09/2022 22:03:58,28.70,,,
2170,06/09/2022 22:08:58,28.40,,,
2171,06/09/2022 22:13:58,28.31,,,
2172,06/09/2022 22:18:58,28.31,,,
2173,06/09/2022 22:23:58,28.14,,,
2174,06/09/2022 22:28:58,28.01,,,
2175,06/09/2022 22:33:58,28.27,,,
2176,06/09/2022 22:38:58,28.40,,,
2177,06/09/2022 22:43:58,28.48,,,
2178,06/09/2022 22:48:58,28.27,,,
2179,06/09/2022 22:53:58,28.01,,,
2180,06/09/2022 22:58:58,27.97,,,
2181,06/09/2022 23:03:58,27.67,,,
2182,06/09/2022 23:08:58,27.54,,,
2183,06/09/2022 23:13:58,27.67,,,
2184,06/09/2022 23:18:58,27.84,,,
2185,06/09/2022 23:23:58,27.88,,,
2186,06/09/2022 23:28:58,27.75,,,
2187,06/09/2022 23:33:58,27.50,,,
2188,06/09/2022 23:38:58,27.24,,,
2189,06/09/2022 23:43:58,26.47,,,
2190,06/09/2022 23:48:58,26.08,,,
2191,06/09/2022 23:53:58,25.65,,,
2192,06/09/2022 23:58:58,25.35,,,
2193,06/10/2022 00:03:58,25.09,,,
2194,06/10/2022 00:08:58,25.01,,,
2195,06/10/2022 00:13:58,25.01,,,
2196,06/10/2022 00:18:58,24.84,,,
2197,06/10/2022 00:23:58,24.45,,,
2198,06/10/2022 00:28:58,24.11,,,
2199,06/10/2022 00:33:58,24.06,,,
2200,06/10/2022 00:38:58,24.02,,,
2201,06/10/2022 00:43:58,24.15,,,
2202,06/10/2022 00:48:58,23.72,,,
2203,06/10/2022 00:53:58,22.69,,,
2204,06/10/2022 00:58:58,22.09,,,
2205,06/10/2022 01:03:58,21.79,,,
2206,06/10/2022 01:08:58,21.88,,,
2207,06/10/2022 01:13:58,21.66,,,
2208,06/10/2022 01:18:58,21.58,,,
2209,06/10/2022 01:23:58,21.70,,,
2210,06/10/2022 01:28:58,21.49,,,
2211,06/10/2022 01:33:58,21.62,,,
2212,06/10/2022 01:38:58,21.79,,,
2213,06/10/2022 01:43:58,21.53,,,
2214,06/10/2022 01:48:58,21.06,,,
2215,06/10/2022 01:53:58,21.32,,,
2216,06/10/2022 01:58:58,21.15,,,
2217,06/10/2022 02:03:58,20.63,,,
2218,06/10/2022 02:08:58,20.29,,,
2219,06/10/2022 02:13:58,20.25,,,
2220,06/10/2022 02:18:58,20.07,,,
2221,06/10/2022 02:23:58,20.07,,,
2222,06/10/2022 02:28:58,19.90,,,
2223,06/10/2022 02:33:58,19.82,,,
2224,06/10/2022 02:38:58,19.60,,,
2225,06/10/2022 02:43:58,19.69,,,
2226,06/10/2022 02:48:58,19.86,,,
2227,06/10/2022 02:53:58,19.90,,,
2228,06/10/2022 02:58:58,19.99,,,
2229,06/10/2022 03:03:58,20.16,,,
2230,06/10/2022 03:08:58,20.12,,,
2231,06/10/2022 03:13:58,20.03,,,
2232,06/10/2022 03:18:58,19.90,,,
2233,06/10/2022 03:23:58,19.86,,,
2234,06/10/2022 03:28:58,19.82,,,
2235,06/10/2022 03:33:58,19.77,,,
2236,06/10/2022 03:38:58,19.86,,,
2237,06/10/2022 03:43:58,19.69,,,
2238,06/10/2022 03:48:58,19.69,,,
2239,06/10/2022 03:53:58,19.82,,,
2240,06/10/2022 03:58:58,19.95,,,
2241,06/10/2022 04:03:58,19.77,,,
2242,06/10/2022 04:08:58,19.86,,,
2243,06/10/2022 04:13:58,19.60,,,
2244,06/10/2022 04:18:58,19.77,,,
2245,06/10/2022 04:23:58,19.95,,,
2246,06/10/2022 04:28:58,19.95,,,
2247,06/10/2022 04:33:58,19.86,,,
2248,06/10/2022 04:38:58,19.86,,,
2249,06/10/2022 04:43:58,19.86,,,
2250,06/10/2022 04:48:58,19.69,,,
2251,06/10/2022 04:53:58,19.60,,,
2252,06/10/2022 04:58:58,19.69,,,
2253,06/10/2022 05:03:58,19.82,,,
2254,06/10/2022 05:08:58,20.12,,,
2255,06/10/2022 05:13:58,20.25,,,
2256,06/10/2022 05:18:58,20.12,,,
2257,06/10/2022 05:23:58,19.77,,,
2258,06/10/2022 05:28:58,19.77,,,
2259,06/10/2022 05:33:58,20.03,,,
2260,06/10/2022 05:38:58,20.25,,,
2261,06/10/2022 05:43:58,20.42,,,
2262,06/10/2022 05:48:58,20.46,,,
2263,06/10/2022 05:53:58,19.90,,,
2264,06/10/2022 05:58:58,19.82,,,
2265,06/10/2022 06:03:58,19.69,,,
2266,06/10/2022 06:08:58,19.77,,,
2267,06/10/2022 06:13:58,19.99,,,
2268,06/10/2022 06:18:58,20.50,,,
2269,06/10/2022 06:23:58,21.15,,,
2270,06/10/2022 06:28:58,21.79,,,
2271,06/10/2022 06:33:58,21.96,,,
2272,06/10/2022 06:38:58,22.26,,,
2273,06/10/2022 06:43:58,22.22,,,
2274,06/10/2022 06:48:58,22.39,,,
2275,06/10/2022 06:53:58,22.69,,,
2276,06/10/2022 06:58:58,23.03,,,
2277,06/10/2022 07:03:58,23.51,,,
2278,06/10/2022 07:08:58,24.02,,,
2279,06/10/2022 07:13:58,24.49,,,
2280,06/10/2022 07:18:58,24.88,,,
2281,06/10/2022 07:23:58,25.35,,,
2282,06/10/2022 07:28:58,25.95,,,
2283,06/10/2022 07:33:58,26.60,,,
2284,06/10/2022 07:38:58,27.20,,,
2285,06/10/2022 07:43:58,27.58,,,
2286,06/10/2022 07:48:58,27.67,,,
2287,06/10/2022 07:53:58,27.84,,,
2288,06/10/2022 07:58:58,28.35,,,
2289,06/10/2022 08:03:58,28.91,,,
2290,06/10/2022 08:08:58,29.64,,,
2291,06/10/2022 08:13:58,30.20,,,
2292,06/10/2022 08:18:58,30.71,,,
2293,06/10/2022 08:23:58,31.23,,,
2294,06/10/2022 08:28:58,31.66,,,
2295,06/10/2022 08:33:58,31.74,,,
2296,06/10/2022 08:38:58,31.92,,,
2297,06/10/2022 08:43:58,32.13,,,
2298,06/10/2022 08:48:58,32.13,,,
2299,06/10/2022 08:53:58,32.34,,,
2300,06/10/2022 08:58:58,32.52,,,
2301,06/10/2022 09:03:58,32.60,,,
2302,06/10/2022 09:08:58,33.03,,,
2303,06/10/2022 09:13:58,32.86,,,
2304,06/10/2022 09:18:58,33.25,,,
2305,06/10/2022 09:23:58,33.37,,,
2306,06/10/2022 09:28:58,33.20,,,
2307,06/10/2022 09:33:58,33.29,,,
2308,06/10/2022 09:38:58,33.25,,,
2309,06/10/2022 09:43:58,33.20,,,
2310,06/10/2022 09:48:58,33.55,,,
2311,06/10/2022 09:53:58,33.63,,,
2312,06/10/2022 09:58:58,33.85,,,
2313,06/10/2022 10:03:58,33.76,,,
2314,06/10/2022 10:08:58,33.93,,,
2315,06/10/2022 10:13:58,33.59,,,
2316,06/10/2022 10:18:58,33.72,,,
2317,06/10/2022 10:23:58,34.02,,,
2318,06/10/2022 10:28:58,34.23,,,
2319,06/10/2022 10:33:58,34.27,,,
2320,06/10/2022 10:38:58,34.79,,,
2321,06/10/2022 10:43:58,34.83,,,
2322,06/10/2022 10:48:58,35.05,,,
2323,06/10/2022 10:53:58,35.09,,,
2324,06/10/2022 10:58:58,35.05,,,
2325,06/10/2022 11:03:58,35.56,,,
2326,06/10/2022 11:08:58,36.12,,,
2327,06/10/2022 11:13:58,36.46,,,
2328,06/10/2022 11:18:58,36.59,,,
2329,06/10/2022 11:23:58,36.51,,,
2330,06/10/2022 11:28:58,36.51,,,
2331,06/10/2022 11:33:58,37.19,,,
2332,06/10/2022 11:38:58,37.41,,,
2333,06/10/2022 11:43:58,37.62,,,
2334,06/10/2022 11:48:58,38.35,,,
2335,06/10/2022 11:53:58,37.75,,,
2336,06/10/2022 11:58:58,37.45,,,
2337,06/10/2022 12:03:58,38.61,,,
2338,06/10/2022 12:08:58,38.82,,,
2339,06/10/2022 12:13:58,38.35,,,
2340,06/10/2022 12:18:58,38.78,,,
2341,06/10/2022 12:23:58,39.55,,,
2342,06/10/2022 12:28:58,39.98,,,
2343,06/10/2022 12:33:58,39.98,,,
2344,06/10/2022 12:38:58,40.28,,,
2345,06/10/2022 12:43:58,39.68,,,
2346,06/10/2022 12:48:58,39.51,,,
2347,06/10/2022 12:53:58,39.42,,,
2348,06/10/2022 12:58:58,39.29,,,
2349,06/10/2022 13:03:58,39.42,,,
2350,06/10/2022 13:08:58,39.42,,,
2351,06/10/2022 13:13:58,39.47,,,
2352,06/10/2022 13:18:58,39.34,,,
2353,06/10/2022 13:23:58,39.98,,,
2354,06/10/2022 13:28:58,39.77,,,
2355,06/10/2022 13:33:58,39.89,,,
2356,06/10/2022 13:38:58,40.07,,,
2357,06/10/2022 13:43:58,39.81,,,
2358,06/10/2022 13:48:58,40.41,,,
2359,06/10/2022 13:53:58,40.11,,,
2360,06/10/2022 13:58:58,40.32,,,
2361,06/10/2022 14:03:58,40.71,,,
2362,06/10/2022 14:08:58,40.41,,,
2363,06/10/2022 14:13:58,40.28,,,
2364,06/10/2022 14:18:58,40.07,,,
2365,06/10/2022 14:23:58,40.71,,,
2366,06/10/2022 14:28:58,40.67,,,
2367,06/10/2022 14:33:58,40.41,,,
2368,06/10/2022 14:38:58,40.37,,,
2369,06/10/2022 14:43:58,40.45,,,
2370,06/10/2022 14:48:58,40.67,,,
2371,06/10/2022 14:53:58,40.45,,,
2372,06/10/2022 14:58:58,41.27,,,
2373,06/10/2022 15:03:58,41.05,,,
2374,06/10/2022 15:08:58,41.70,,,
2375,06/10/2022 15:13:58,41.44,,,
2376,06/10/2022 15:18:58,41.27,,,
2377,06/10/2022 15:23:58,40.92,,,
2378,06/10/2022 15:28:58,40.88,,,
2379,06/10/2022 15:33:58,40.41,,,
2380,06/10/2022 15:38:58,40.19,,,
2381,06/10/2022 15:43:58,39.89,,,
2382,06/10/2022 15:48:58,39.64,,,
2383,06/10/2022 15:53:58,39.72,,,
2384,06/10/2022 15:58:58,40.54,,,
2385,06/10/2022 16:03:58,40.84,,,
2386,06/10/2022 16:08:58,41.31,,,
2387,06/10/2022 16:13:58,40.97,,,
2388,06/10/2022 16:18:58,41.61,,,
2389,06/10/2022 16:23:58,41.57,,,
2390,06/10/2022 16:28:58,41.61,,,
2391,06/10/2022 16:33:58,41.31,,,
2392,06/10/2022 16:38:58,40.50,,,
2393,06/10/2022 16:43:58,40.37,,,
2394,06/10/2022 16:48:58,40.54,,,
2395,06/10/2022 16:53:58,40.84,,,
2396,06/10/2022 16:58:58,40.67,,,
2397,06/10/2022 17:03:58,40.54,,,
2398,06/10/2022 17:08:58,40.41,,,
2399,06/10/2022 17:13:58,40.41,,,
2400,06/10/2022 17:18:58,40.15,,,
2401,06/10/2022 17:23:58,40.07,,,
2402,06/10/2022 17:28:58,40.32,,,
2403,06/10/2022 17:33:58,40.15,,,
2404,06/10/2022 17:38:58,39.94,,,
2405,06/10/2022 17:43:58,40.24,,,
2406,06/10/2022 17:48:58,40.02,,,
2407,06/10/2022 17:53:58,39.98,,,
2408,06/10/2022 17:58:58,40.37,,,
2409,06/10/2022 18:03:58,40.07,,,
2410,06/10/2022 18:08:58,40.67,,,
2411,06/10/2022 18:13:58,40.58,,,
2412,06/10/2022 18:18:58,40.58,,,
2413,06/10/2022 18:23:58,40.37,,,
2414,06/10/2022 18:28:58,39.85,,,
2415,06/10/2022 18:33:58,39.47,,,
2416,06/10/2022 18:38:58,39.12,,,
2417,06/10/2022 18:43:58,38.74,,,
2418,06/10/2022 18:48:58,38.26,,,
2419,06/10/2022 18:53:58,38.05,,,
2420,06/10/2022 18:58:58,38.05,,,
2421,06/10/2022 19:03:58,38.01,,,
2422,06/10/2022 19:08:58,37.79,,,
2423,06/10/2022 19:13:58,37.49,,,
2424,06/10/2022 19:18:58,37.32,,,
2425,06/10/2022 19:23:58,37.23,,,
2426,06/10/2022 19:28:58,37.11,,,
2427,06/10/2022 19:33:58,37.02,,,
2428,06/10/2022 19:38:58,36.81,,,
2429,06/10/2022 19:43:58,36.59,,,
2430,06/10/2022 19:48:58,36.16,,,
2431,06/10/2022 19:53:58,35.73,,,
2432,06/10/2022 19:58:58,35.43,,,
2433,06/10/2022 20:03:58,35.26,,,
2434,06/10/2022 20:08:58,35.05,,,
2435,06/10/2022 20:13:58,34.96,,,
2436,06/10/2022 20:18:58,34.83,,,
2437,06/10/2022 20:23:58,33.76,,,
2438,06/10/2022 20:28:58,33.20,,,
2439,06/10/2022 20:33:58,32.77,,,
2440,06/10/2022 20:38:58,32.47,,,
2441,06/10/2022 20:43:58,32.13,,,
2442,06/10/2022 20:48:58,31.79,,,
2443,06/10/2022 20:53:58,31.40,,,
2444,06/10/2022 20:58:58,31.40,,,
