#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
633,06/03/2023 20:55:21,20.42,,,
634,06/03/2023 21:00:21,20.12,,,
635,06/03/2023 21:05:21,19.99,,,
636,06/03/2023 21:10:21,19.82,,,
637,06/03/2023 21:15:21,19.73,,,
638,06/03/2023 21:20:21,19.73,,,
639,06/03/2023 21:25:21,19.60,,,
640,06/03/2023 21:30:21,19.43,,,
641,06/03/2023 21:35:21,19.13,,,
642,06/03/2023 21:40:21,18.79,,,
643,06/03/2023 21:45:21,18.53,,,
644,06/03/2023 21:50:21,18.32,,,
645,06/03/2023 21:55:21,17.97,,,
646,06/03/2023 22:00:21,17.76,,,
647,06/03/2023 22:05:21,17.54,,,
648,06/03/2023 22:10:21,17.46,,,
649,06/03/2023 22:15:21,17.46,,,
650,06/03/2023 22:20:21,17.29,,,
651,06/03/2023 22:25:21,17.20,,,
652,06/03/2023 22:30:21,17.07,,,
653,06/03/2023 22:35:21,16.99,,,
654,06/03/2023 22:40:21,16.77,,,
655,06/03/2023 22:45:21,16.77,,,
656,06/03/2023 22:50:21,16.56,,,
657,06/03/2023 22:55:21,16.43,,,
658,06/03/2023 23:00:21,16.30,,,
659,06/03/2023 23:05:21,16.30,,,
660,06/03/2023 23:10:21,16.04,,,
661,06/03/2023 23:15:21,15.87,,,
662,06/03/2023 23:20:21,15.87,,,
663,06/03/2023 23:25:21,15.74,,,
664,06/03/2023 23:30:21,15.61,,,
665,06/03/2023 23:35:21,15.53,,,
666,06/03/2023 23:40:21,15.48,,,
667,06/03/2023 23:45:21,15.27,,,
668,06/03/2023 23:50:21,15.06,,,
669,06/03/2023 23:55:21,14.84,,,
670,06/04/2023 00:00:21,14.58,,,
671,06/04/2023 00:05:21,14.50,,,
672,06/04/2023 00:10:21,14.45,,,
673,06/04/2023 00:15:21,14.37,,,
674,06/04/2023 00:20:21,14.33,,,
675,06/04/2023 00:25:21,14.24,,,
676,06/04/2023 00:30:21,14.11,,,
677,06/04/2023 00:35:21,13.98,,,
678,06/04/2023 00:40:21,13.81,,,
679,06/04/2023 00:45:21,13.73,,,
680,06/04/2023 00:50:21,13.68,,,
681,06/04/2023 00:55:21,13.68,,,
682,06/04/2023 01:00:21,13.47,,,
683,06/04/2023 01:05:21,13.47,,,
684,06/04/2023 01:10:21,13.34,,,
685,06/04/2023 01:15:21,13.38,,,
686,06/04/2023 01:20:21,13.43,,,
687,06/04/2023 01:25:21,13.51,,,
688,06/04/2023 01:30:21,13.51,,,
689,06/04/2023 01:35:21,13.43,,,
690,06/04/2023 01:40:21,13.30,,,
691,06/04/2023 01:45:21,13.17,,,
692,06/04/2023 01:50:21,13.12,,,
693,06/04/2023 01:55:21,13.08,,,
694,06/04/2023 02:00:21,12.95,,,
695,06/04/2023 02:05:21,12.87,,,
696,06/04/2023 02:10:21,12.74,,,
697,06/04/2023 02:15:21,12.82,,,
698,06/04/2023 02:20:21,12.87,,,
699,06/04/2023 02:25:21,12.78,,,
700,06/04/2023 02:30:21,12.65,,,
701,06/04/2023 02:35:21,12.78,,,
702,06/04/2023 02:40:21,12.87,,,
703,06/04/2023 02:45:21,12.70,,,
704,06/04/2023 02:50:21,12.52,,,
705,06/04/2023 02:55:21,12.40,,,
706,06/04/2023 03:00:21,12.27,,,
707,06/04/2023 03:05:21,12.18,,,
708,06/04/2023 03:10:21,12.10,,,
709,06/04/2023 03:15:21,11.97,,,
710,06/04/2023 03:20:21,11.97,,,
711,06/04/2023 03:25:21,11.92,,,
712,06/04/2023 03:30:21,11.84,,,
713,06/04/2023 03:35:21,11.79,,,
714,06/04/2023 03:40:21,11.71,,,
715,06/04/2023 03:45:21,11.71,,,
716,06/04/2023 03:50:21,11.75,,,
717,06/04/2023 03:55:21,11.62,,,
718,06/04/2023 04:00:21,11.58,,,
719,06/04/2023 04:05:21,11.45,,,
720,06/04/2023 04:10:21,11.41,,,
721,06/04/2023 04:15:21,11.28,,,
722,06/04/2023 04:20:21,11.24,,,
723,06/04/2023 04:25:21,11.11,,,
724,06/04/2023 04:30:21,10.98,,,
725,06/04/2023 04:35:21,10.85,,,
726,06/04/2023 04:40:21,10.85,,,
727,06/04/2023 04:45:21,10.85,,,
728,06/04/2023 04:50:21,10.89,,,
729,06/04/2023 04:55:21,10.89,,,
730,06/04/2023 05:00:21,10.85,,,
731,06/04/2023 05:05:21,10.77,,,
732,06/04/2023 05:10:21,10.72,,,
733,06/04/2023 05:15:21,10.55,,,
734,06/04/2023 05:20:21,10.42,,,
735,06/04/2023 05:25:21,10.38,,,
736,06/04/2023 05:30:21,10.29,,,
737,06/04/2023 05:35:21,10.29,,,
738,06/04/2023 05:40:21,10.21,,,
739,06/04/2023 05:45:21,10.04,,,
740,06/04/2023 05:50:21,9.95,,,
741,06/04/2023 05:55:21,9.82,,,
742,06/04/2023 06:00:21,9.91,,,
743,06/04/2023 06:05:21,9.99,,,
744,06/04/2023 06:10:21,9.99,,,
745,06/04/2023 06:15:21,10.08,,,
746,06/04/2023 06:20:21,10.12,,,
747,06/04/2023 06:25:21,10.29,,,
748,06/04/2023 06:30:21,10.55,,,
749,06/04/2023 06:35:21,10.85,,,
750,06/04/2023 06:40:21,11.19,,,
751,06/04/2023 06:45:21,11.54,,,
752,06/04/2023 06:50:21,12.27,,,
753,06/04/2023 06:55:21,13.60,,,
754,06/04/2023 07:00:21,15.44,,,
755,06/04/2023 07:05:21,16.26,,,
756,06/04/2023 07:10:21,16.00,,,
757,06/04/2023 07:15:21,16.00,,,
758,06/04/2023 07:20:21,18.10,,,
759,06/04/2023 07:25:21,19.77,,,
760,06/04/2023 07:30:21,21.62,,,
761,06/04/2023 07:35:21,24.24,,,
762,06/04/2023 07:40:21,25.78,,,
763,06/04/2023 07:45:21,26.64,,,
764,06/04/2023 07:50:21,27.20,,,
765,06/04/2023 07:55:21,27.07,,,
766,06/04/2023 08:00:21,26.25,,,
767,06/04/2023 08:05:21,25.91,,,
768,06/04/2023 08:10:21,23.29,,,
769,06/04/2023 08:15:21,22.99,,,
770,06/04/2023 08:20:21,25.18,,,
771,06/04/2023 08:25:21,26.64,,,
772,06/04/2023 08:30:21,28.14,,,
773,06/04/2023 08:35:21,29.04,,,
774,06/04/2023 08:40:21,28.87,,,
775,06/04/2023 08:45:21,28.74,,,
776,06/04/2023 08:50:21,29.17,,,
777,06/04/2023 08:55:21,29.04,,,
778,06/04/2023 09:00:21,29.17,,,
779,06/04/2023 09:05:21,29.13,,,
780,06/04/2023 09:10:21,29.17,,,
781,06/04/2023 09:15:21,29.34,,,
782,06/04/2023 09:20:21,29.47,,,
783,06/04/2023 09:25:21,29.38,,,
784,06/04/2023 09:30:21,29.34,,,
785,06/04/2023 09:35:21,29.51,,,
786,06/04/2023 09:40:21,29.47,,,
787,06/04/2023 09:45:21,29.94,,,
788,06/04/2023 09:50:21,30.03,,,
789,06/04/2023 09:55:21,30.41,,,
790,06/04/2023 10:00:21,30.84,,,
791,06/04/2023 10:05:21,31.27,,,
792,06/04/2023 10:10:21,31.40,,,
793,06/04/2023 10:15:21,32.09,,,
794,06/04/2023 10:20:21,32.52,,,
795,06/04/2023 10:25:21,32.64,,,
796,06/04/2023 10:30:21,32.77,,,
797,06/04/2023 10:35:21,32.26,,,
798,06/04/2023 10:40:21,32.39,,,
799,06/04/2023 10:45:21,32.73,,,
800,06/04/2023 10:50:21,33.03,,,
801,06/04/2023 10:55:21,33.03,,,
802,06/04/2023 11:00:21,32.82,,,
803,06/04/2023 11:05:21,33.55,,,
804,06/04/2023 11:10:21,33.80,,,
805,06/04/2023 11:15:21,34.53,,,
806,06/04/2023 11:20:21,34.32,,,
807,06/04/2023 11:25:21,33.97,,,
808,06/04/2023 11:30:21,34.92,,,
809,06/04/2023 11:35:21,35.90,,,
810,06/04/2023 11:40:21,36.72,,,
811,06/04/2023 11:45:21,36.63,,,
812,06/04/2023 11:50:21,36.46,,,
813,06/04/2023 11:55:21,35.39,,,
814,06/04/2023 12:00:21,36.16,,,
815,06/04/2023 12:05:21,36.51,,,
816,06/04/2023 12:10:21,36.85,,,
817,06/04/2023 12:15:21,37.06,,,
818,06/04/2023 12:20:21,36.59,,,
819,06/04/2023 12:25:21,37.02,,,
820,06/04/2023 12:30:21,37.62,,,
821,06/04/2023 12:35:21,37.84,,,
822,06/04/2023 12:40:21,37.88,,,
823,06/04/2023 12:45:21,38.14,,,
824,06/04/2023 12:50:21,37.96,,,
825,06/04/2023 12:55:21,38.09,,,
826,06/04/2023 13:00:21,38.05,,,
827,06/04/2023 13:05:21,38.05,,,
828,06/04/2023 13:10:21,38.01,,,
829,06/04/2023 13:15:21,37.96,,,
830,06/04/2023 13:20:21,38.39,,,
831,06/04/2023 13:25:21,38.44,,,
832,06/04/2023 13:30:21,37.28,,,
833,06/04/2023 13:35:21,37.41,,,
834,06/04/2023 13:40:21,37.84,,,
835,06/04/2023 13:45:21,37.62,,,
836,06/04/2023 13:50:21,38.22,,,
837,06/04/2023 13:55:21,38.31,,,
838,06/04/2023 14:00:21,37.84,,,
839,06/04/2023 14:05:21,37.58,,,
840,06/04/2023 14:10:21,37.28,,,
841,06/04/2023 14:15:21,37.62,,,
842,06/04/2023 14:20:21,37.84,,,
843,06/04/2023 14:25:21,37.84,,,
844,06/04/2023 14:30:21,37.71,,,
845,06/04/2023 14:35:21,37.49,,,
846,06/04/2023 14:40:21,37.62,,,
847,06/04/2023 14:45:21,37.62,,,
848,06/04/2023 14:50:21,37.71,,,
849,06/04/2023 14:55:21,37.58,,,
850,06/04/2023 15:00:21,37.45,,,
851,06/04/2023 15:05:21,37.32,,,
852,06/04/2023 15:10:21,37.06,,,
853,06/04/2023 15:15:21,37.06,,,
854,06/04/2023 15:20:21,37.23,,,
855,06/04/2023 15:25:21,37.66,,,
856,06/04/2023 15:30:21,37.45,,,
857,06/04/2023 15:35:21,37.06,,,
858,06/04/2023 15:40:21,36.93,,,
859,06/04/2023 15:45:21,36.59,,,
860,06/04/2023 15:50:21,36.55,,,
861,06/04/2023 15:55:21,36.63,,,
862,06/04/2023 16:00:21,36.55,,,
863,06/04/2023 16:05:21,36.51,,,
864,06/04/2023 16:10:21,36.51,,,
865,06/04/2023 16:15:21,36.59,,,
866,06/04/2023 16:20:21,36.68,,,
867,06/04/2023 16:25:21,36.51,,,
868,06/04/2023 16:30:21,36.25,,,
869,06/04/2023 16:35:21,35.90,,,
870,06/04/2023 16:40:21,35.95,,,
871,06/04/2023 16:45:21,35.69,,,
872,06/04/2023 16:50:21,35.65,,,
873,06/04/2023 16:55:21,35.60,,,
874,06/04/2023 17:00:21,35.26,,,
875,06/04/2023 17:05:21,35.09,,,
876,06/04/2023 17:10:21,35.00,,,
877,06/04/2023 17:15:21,34.79,,,
878,06/04/2023 17:20:21,34.40,,,
879,06/04/2023 17:25:21,34.23,,,
880,06/04/2023 17:30:21,33.97,,,
881,06/04/2023 17:35:21,33.89,,,
882,06/04/2023 17:40:21,33.93,,,
883,06/04/2023 17:45:21,33.72,,,
884,06/04/2023 17:50:21,33.33,,,
885,06/04/2023 17:55:21,33.25,,,
886,06/04/2023 18:00:21,33.12,,,
887,06/04/2023 18:05:21,32.86,,,
888,06/04/2023 18:10:21,32.56,,,
889,06/04/2023 18:15:21,32.26,,,
890,06/04/2023 18:20:21,31.83,,,
891,06/04/2023 18:25:21,31.70,,,
892,06/04/2023 18:30:21,31.44,,,
893,06/04/2023 18:35:21,31.23,,,
894,06/04/2023 18:40:21,30.80,,,
895,06/04/2023 18:45:21,30.41,,,
896,06/04/2023 18:50:21,29.98,,,
897,06/04/2023 18:55:21,29.56,,,
898,06/04/2023 19:00:21,29.13,,,
899,06/04/2023 19:05:21,28.74,,,
900,06/04/2023 19:10:21,28.27,,,
901,06/04/2023 19:15:21,27.84,,,
902,06/04/2023 19:20:21,27.54,,,
903,06/04/2023 19:25:21,27.11,,,
904,06/04/2023 19:30:21,26.64,,,
905,06/04/2023 19:35:21,26.17,,,
906,06/04/2023 19:40:21,25.78,,,
907,06/04/2023 19:45:21,25.35,,,
908,06/04/2023 19:50:21,24.92,,,
909,06/04/2023 19:55:21,24.58,,,
910,06/04/2023 20:00:21,24.28,,,
911,06/04/2023 20:05:21,23.98,,,
912,06/04/2023 20:10:21,23.64,,,
913,06/04/2023 20:15:21,23.34,,,
914,06/04/2023 20:20:21,23.08,,,
915,06/04/2023 20:25:21,22.61,,,
916,06/04/2023 20:30:21,22.26,,,
917,06/04/2023 20:35:21,21.83,,,
918,06/04/2023 20:40:21,21.45,,,
919,06/04/2023 20:45:21,21.10,,,
920,06/04/2023 20:50:21,20.89,,,
921,06/04/2023 20:55:21,20.59,,,
922,06/04/2023 21:00:21,20.29,,,
923,06/04/2023 21:05:21,20.03,,,
924,06/04/2023 21:10:21,19.82,,,
925,06/04/2023 21:15:21,19.56,,,
926,06/04/2023 21:20:21,19.39,,,
927,06/04/2023 21:25:21,19.17,,,
928,06/04/2023 21:30:21,19.00,,,
929,06/04/2023 21:35:21,19.00,,,
930,06/04/2023 21:40:21,18.74,,,
931,06/04/2023 21:45:21,18.53,,,
932,06/04/2023 21:50:21,18.27,,,
933,06/04/2023 21:55:21,18.10,,,
934,06/04/2023 22:00:21,17.93,,,
935,06/04/2023 22:05:21,17.84,,,
936,06/04/2023 22:10:21,17.63,,,
937,06/04/2023 22:15:21,17.29,,,
938,06/04/2023 22:20:21,17.11,,,
939,06/04/2023 22:25:21,16.90,,,
940,06/04/2023 22:30:21,16.73,,,
941,06/04/2023 22:35:21,16.56,,,
942,06/04/2023 22:40:21,16.34,,,
943,06/04/2023 22:45:21,16.26,,,
944,06/04/2023 22:50:21,16.17,,,
945,06/04/2023 22:55:21,16.00,,,
946,06/04/2023 23:00:21,15.96,,,
947,06/04/2023 23:05:21,15.87,,,
948,06/04/2023 23:10:21,15.83,,,
949,06/04/2023 23:15:21,15.78,,,
950,06/04/2023 23:20:21,15.66,,,
951,06/04/2023 23:25:21,15.53,,,
952,06/04/2023 23:30:21,15.53,,,
953,06/04/2023 23:35:21,15.53,,,
954,06/04/2023 23:40:21,15.48,,,
955,06/04/2023 23:45:21,15.61,,,
956,06/04/2023 23:50:21,15.53,,,
957,06/04/2023 23:55:21,15.44,,,
958,06/05/2023 00:00:21,15.40,,,
959,06/05/2023 00:05:21,15.27,,,
960,06/05/2023 00:10:21,15.10,,,
961,06/05/2023 00:15:21,15.10,,,
962,06/05/2023 00:20:21,15.06,,,
963,06/05/2023 00:25:21,15.01,,,
964,06/05/2023 00:30:21,14.84,,,
965,06/05/2023 00:35:21,14.80,,,
966,06/05/2023 00:40:21,14.75,,,
967,06/05/2023 00:45:21,14.63,,,
968,06/05/2023 00:50:21,14.58,,,
969,06/05/2023 00:55:21,14.50,,,
970,06/05/2023 01:00:21,14.50,,,
971,06/05/2023 01:05:21,14.45,,,
972,06/05/2023 01:10:21,14.45,,,
973,06/05/2023 01:15:21,14.28,,,
974,06/05/2023 01:20:21,14.20,,,
975,06/05/2023 01:25:21,14.11,,,
976,06/05/2023 01:30:21,14.20,,,
977,06/05/2023 01:35:21,14.20,,,
978,06/05/2023 01:40:21,14.07,,,
979,06/05/2023 01:45:21,14.07,,,
980,06/05/2023 01:50:21,14.03,,,
981,06/05/2023 01:55:21,13.90,,,
982,06/05/2023 02:00:21,13.90,,,
983,06/05/2023 02:05:21,13.77,,,
984,06/05/2023 02:10:21,13.73,,,
985,06/05/2023 02:15:21,13.64,,,
986,06/05/2023 02:20:21,13.34,,,
987,06/05/2023 02:25:21,13.21,,,
988,06/05/2023 02:30:21,13.25,,,
989,06/05/2023 02:35:21,13.25,,,
990,06/05/2023 02:40:21,13.25,,,
991,06/05/2023 02:45:21,13.17,,,
992,06/05/2023 02:50:21,13.04,,,
993,06/05/2023 02:55:21,13.00,,,
994,06/05/2023 03:00:21,12.95,,,
995,06/05/2023 03:05:21,13.00,,,
996,06/05/2023 03:10:21,12.91,,,
997,06/05/2023 03:15:21,12.95,,,
998,06/05/2023 03:20:21,13.00,,,
999,06/05/2023 03:25:21,13.04,,,
1000,06/05/2023 03:30:21,13.08,,,
1001,06/05/2023 03:35:21,13.12,,,
1002,06/05/2023 03:40:21,13.12,,,
1003,06/05/2023 03:45:21,13.08,,,
1004,06/05/2023 03:50:21,13.04,,,
1005,06/05/2023 03:55:21,13.08,,,
1006,06/05/2023 04:00:21,13.04,,,
1007,06/05/2023 04:05:21,12.95,,,
1008,06/05/2023 04:10:21,13.04,,,
1009,06/05/2023 04:15:21,13.08,,,
1010,06/05/2023 04:20:21,13.12,,,
1011,06/05/2023 04:25:21,13.00,,,
1012,06/05/2023 04:30:21,13.00,,,
1013,06/05/2023 04:35:21,12.91,,,
1014,06/05/2023 04:40:21,12.91,,,
1015,06/05/2023 04:45:21,12.95,,,
1016,06/05/2023 04:50:21,13.00,,,
1017,06/05/2023 04:55:21,12.91,,,
1018,06/05/2023 05:00:21,12.91,,,
1019,06/05/2023 05:05:21,12.87,,,
1020,06/05/2023 05:10:21,12.87,,,
1021,06/05/2023 05:15:21,12.87,,,
1022,06/05/2023 05:20:21,12.82,,,
1023,06/05/2023 05:25:21,12.78,,,
1024,06/05/2023 05:30:21,12.65,,,
1025,06/05/2023 05:35:21,12.65,,,
1026,06/05/2023 05:40:21,12.61,,,
1027,06/05/2023 05:45:21,12.65,,,
1028,06/05/2023 05:50:21,12.70,,,
1029,06/05/2023 05:55:21,12.74,,,
1030,06/05/2023 06:00:21,12.87,,,
1031,06/05/2023 06:05:21,13.00,,,
1032,06/05/2023 06:10:21,13.21,,,
1033,06/05/2023 06:15:21,13.38,,,
1034,06/05/2023 06:20:21,13.43,,,
1035,06/05/2023 06:25:21,13.60,,,
1036,06/05/2023 06:30:21,13.81,,,
1037,06/05/2023 06:35:21,13.94,,,
1038,06/05/2023 06:40:21,14.20,,,
1039,06/05/2023 06:45:21,14.41,,,
1040,06/05/2023 06:50:21,14.58,,,
1041,06/05/2023 06:55:21,15.10,,,
1042,06/05/2023 07:00:21,15.27,,,
1043,06/05/2023 07:05:21,15.27,,,
1044,06/05/2023 07:10:21,15.40,,,
1045,06/05/2023 07:15:21,15.57,,,
1046,06/05/2023 07:20:21,15.91,,,
1047,06/05/2023 07:25:21,16.17,,,
1048,06/05/2023 07:30:21,16.60,,,
1049,06/05/2023 07:35:21,16.86,,,
1050,06/05/2023 07:40:21,16.86,,,
1051,06/05/2023 07:45:21,16.94,,,
1052,06/05/2023 07:50:21,17.46,,,
1053,06/05/2023 07:55:21,20.20,,,
1054,06/05/2023 08:00:21,22.52,,,
1055,06/05/2023 08:05:21,23.25,,,
1056,06/05/2023 08:10:21,21.75,,,
1057,06/05/2023 08:15:21,22.09,,,
1058,06/05/2023 08:20:21,24.32,,,
1059,06/05/2023 08:25:21,25.78,,,
1060,06/05/2023 08:30:21,27.63,,,
1061,06/05/2023 08:35:21,28.27,,,
1062,06/05/2023 08:40:21,28.48,,,
1063,06/05/2023 08:45:21,28.61,,,
1064,06/05/2023 08:50:21,28.83,,,
1065,06/05/2023 08:55:21,28.91,,,
1066,06/05/2023 09:00:21,28.95,,,
1067,06/05/2023 09:05:21,28.78,,,
1068,06/05/2023 09:10:21,28.53,,,
1069,06/05/2023 09:15:21,29.00,,,
1070,06/05/2023 09:20:21,28.83,,,
1071,06/05/2023 09:25:21,28.78,,,
1072,06/05/2023 09:30:21,29.13,,,
1073,06/05/2023 09:35:21,29.00,,,
1074,06/05/2023 09:40:21,29.00,,,
1075,06/05/2023 09:45:21,28.78,,,
1076,06/05/2023 09:50:21,29.00,,,
1077,06/05/2023 09:55:21,28.95,,,
1078,06/05/2023 10:00:21,29.26,,,
1079,06/05/2023 10:05:21,29.51,,,
1080,06/05/2023 10:10:21,29.60,,,
1081,06/05/2023 10:15:21,29.90,,,
1082,06/05/2023 10:20:21,29.90,,,
1083,06/05/2023 10:25:21,29.68,,,
1084,06/05/2023 10:30:21,30.16,,,
1085,06/05/2023 10:35:21,30.03,,,
1086,06/05/2023 10:40:21,30.41,,,
1087,06/05/2023 10:45:21,31.06,,,
1088,06/05/2023 10:50:21,30.93,,,
1089,06/05/2023 10:55:21,31.23,,,
1090,06/05/2023 11:00:21,31.27,,,
1091,06/05/2023 11:05:21,31.49,,,
1092,06/05/2023 11:10:21,31.61,,,
1093,06/05/2023 11:15:21,31.36,,,
1094,06/05/2023 11:20:21,31.57,,,
1095,06/05/2023 11:25:21,30.67,,,
1096,06/05/2023 11:30:21,31.23,,,
1097,06/05/2023 11:35:21,31.87,,,
1098,06/05/2023 11:40:21,32.26,,,
1099,06/05/2023 11:45:21,32.43,,,
1100,06/05/2023 11:50:21,32.47,,,
1101,06/05/2023 11:55:21,32.56,,,
1102,06/05/2023 12:00:21,33.07,,,
1103,06/05/2023 12:05:21,32.82,,,
1104,06/05/2023 12:10:21,32.64,,,
1105,06/05/2023 12:15:21,32.47,,,
1106,06/05/2023 12:20:21,32.39,,,
1107,06/05/2023 12:25:21,32.60,,,
1108,06/05/2023 12:30:21,32.90,,,
1109,06/05/2023 12:35:21,33.07,,,
1110,06/05/2023 12:40:21,33.07,,,
1111,06/05/2023 12:45:21,33.12,,,
1112,06/05/2023 12:50:21,33.67,,,
1113,06/05/2023 12:55:21,33.33,,,
1114,06/05/2023 13:00:21,33.29,,,
1115,06/05/2023 13:05:21,32.82,,,
1116,06/05/2023 13:10:21,32.82,,,
1117,06/05/2023 13:15:21,33.25,,,
1118,06/05/2023 13:20:21,33.20,,,
1119,06/05/2023 13:25:21,32.82,,,
1120,06/05/2023 13:30:21,33.03,,,
1121,06/05/2023 13:35:21,33.03,,,
1122,06/05/2023 13:40:21,33.20,,,
1123,06/05/2023 13:45:21,32.86,,,
1124,06/05/2023 13:50:21,32.99,,,
1125,06/05/2023 13:55:21,32.86,,,
1126,06/05/2023 14:00:21,33.29,,,
1127,06/05/2023 14:05:21,33.37,,,
1128,06/05/2023 14:10:21,32.90,,,
1129,06/05/2023 14:15:21,33.03,,,
1130,06/05/2023 14:20:21,33.37,,,
1131,06/05/2023 14:25:21,33.25,,,
1132,06/05/2023 14:30:21,33.46,,,
1133,06/05/2023 14:35:21,33.37,,,
1134,06/05/2023 14:40:21,31.49,,,
1135,06/05/2023 14:45:21,31.31,,,
1136,06/05/2023 14:50:21,30.89,,,
1137,06/05/2023 14:55:21,30.03,,,
1138,06/05/2023 15:00:21,29.43,,,
1139,06/05/2023 15:05:21,29.30,,,
1140,06/05/2023 15:10:21,29.86,,,
1141,06/05/2023 15:15:21,29.51,,,
1142,06/05/2023 15:20:21,29.64,,,
1143,06/05/2023 15:25:21,29.00,,,
1144,06/05/2023 15:30:21,28.95,,,
1145,06/05/2023 15:35:21,29.38,,,
1146,06/05/2023 15:40:21,29.51,,,
1147,06/05/2023 15:45:21,29.73,,,
1148,06/05/2023 15:50:21,29.60,,,
1149,06/05/2023 15:55:21,29.98,,,
1150,06/05/2023 16:00:21,30.59,,,
1151,06/05/2023 16:05:21,31.01,,,
1152,06/05/2023 16:10:21,30.76,,,
1153,06/05/2023 16:15:21,30.80,,,
1154,06/05/2023 16:20:21,29.13,,,
1155,06/05/2023 16:25:21,28.01,,,
1156,06/05/2023 16:30:21,27.24,,,
1157,06/05/2023 16:35:21,26.77,,,
1158,06/05/2023 16:40:21,26.38,,,
1159,06/05/2023 16:45:21,26.17,,,
1160,06/05/2023 16:50:21,25.95,,,
1161,06/05/2023 16:55:21,25.35,,,
1162,06/05/2023 17:00:21,25.09,,,
1163,06/05/2023 17:05:21,24.92,,,
1164,06/05/2023 17:10:21,24.88,,,
1165,06/05/2023 17:15:21,24.75,,,
1166,06/05/2023 17:20:21,24.62,,,
1167,06/05/2023 17:25:21,24.11,,,
1168,06/05/2023 17:30:21,23.76,,,
1169,06/05/2023 17:35:21,23.59,,,
1170,06/05/2023 17:40:21,23.46,,,
1171,06/05/2023 17:45:21,23.29,,,
1172,06/05/2023 17:50:21,23.38,,,
1173,06/05/2023 17:55:21,23.25,,,
1174,06/05/2023 18:00:21,23.16,,,
1175,06/05/2023 18:05:21,22.78,,,
1176,06/05/2023 18:10:21,22.52,,,
1177,06/05/2023 18:15:21,22.39,,,
1178,06/05/2023 18:20:21,22.13,,,
1179,06/05/2023 18:25:21,22.05,,,
1180,06/05/2023 18:30:21,21.79,,,
1181,06/05/2023 18:35:21,21.49,,,
1182,06/05/2023 18:40:21,21.28,,,
1183,06/05/2023 18:45:21,20.98,,,
1184,06/05/2023 18:50:21,20.59,,,
1185,06/05/2023 18:55:21,20.29,,,
1186,06/05/2023 19:00:21,20.03,,,
1187,06/05/2023 19:05:21,19.90,,,
1188,06/05/2023 19:10:21,19.69,,,
1189,06/05/2023 19:15:21,19.39,,,
1190,06/05/2023 19:20:21,19.13,,,
1191,06/05/2023 19:25:21,18.92,,,
1192,06/05/2023 19:30:21,18.66,,,
1193,06/05/2023 19:35:21,18.53,,,
1194,06/05/2023 19:40:21,18.40,,,
1195,06/05/2023 19:45:21,18.23,,,
1196,06/05/2023 19:50:21,18.10,,,
1197,06/05/2023 19:55:21,17.93,,,
1198,06/05/2023 20:00:21,17.72,,,
1199,06/05/2023 20:05:21,17.59,,,
1200,06/05/2023 20:10:21,17.41,,,
1201,06/05/2023 20:15:21,17.24,,,
1202,06/05/2023 20:20:21,17.16,,,
1203,06/05/2023 20:25:21,17.07,,,
1204,06/05/2023 20:30:21,16.90,,,
1205,06/05/2023 20:35:21,16.81,,,
1206,06/05/2023 20:40:21,16.69,,,
1207,06/05/2023 20:45:21,16.64,,,
1208,06/05/2023 20:50:21,16.56,,,
1209,06/05/2023 20:55:21,16.43,,,
1210,06/05/2023 21:00:21,16.30,,,
1211,06/05/2023 21:05:21,16.21,,,
1212,06/05/2023 21:10:21,16.17,,,
1213,06/05/2023 21:15:21,16.08,,,
1214,06/05/2023 21:20:21,16.13,,,
1215,06/05/2023 21:25:21,16.13,,,
1216,06/05/2023 21:30:21,16.08,,,
1217,06/05/2023 21:35:21,16.13,,,
1218,06/05/2023 21:40:21,16.08,,,
1219,06/05/2023 21:45:21,16.04,,,
1220,06/05/2023 21:50:21,15.91,,,
1221,06/05/2023 21:55:21,15.87,,,
1222,06/05/2023 22:00:21,15.74,,,
1223,06/05/2023 22:05:21,15.53,,,
1224,06/05/2023 22:10:21,15.31,,,
1225,06/05/2023 22:15:21,15.23,,,
1226,06/05/2023 22:20:21,15.18,,,
1227,06/05/2023 22:25:21,15.01,,,
1228,06/05/2023 22:30:21,14.93,,,
1229,06/05/2023 22:35:21,15.01,,,
1230,06/05/2023 22:40:21,15.01,,,
1231,06/05/2023 22:45:21,14.97,,,
1232,06/05/2023 22:50:21,14.93,,,
1233,06/05/2023 22:55:21,14.93,,,
1234,06/05/2023 23:00:21,14.97,,,
1235,06/05/2023 23:05:21,14.88,,,
1236,06/05/2023 23:10:21,14.88,,,
1237,06/05/2023 23:15:21,14.71,,,
1238,06/05/2023 23:20:21,14.71,,,
1239,06/05/2023 23:25:21,14.67,,,
1240,06/05/2023 23:30:21,14.63,,,
1241,06/05/2023 23:35:21,14.67,,,
1242,06/05/2023 23:40:21,14.67,,,
1243,06/05/2023 23:45:21,14.75,,,
1244,06/05/2023 23:50:21,14.88,,,
1245,06/05/2023 23:55:21,14.93,,,
1246,06/06/2023 00:00:21,14.88,,,
1247,06/06/2023 00:05:21,15.01,,,
1248,06/06/2023 00:10:21,15.01,,,
1249,06/06/2023 00:15:21,15.06,,,
1250,06/06/2023 00:20:21,15.23,,,
1251,06/06/2023 00:25:21,15.31,,,
1252,06/06/2023 00:30:21,15.36,,,
1253,06/06/2023 00:35:21,15.36,,,
1254,06/06/2023 00:40:21,15.31,,,
