#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
1450,04/27/2021 17:29:31,26.97,17.25,0.07,,
1451,04/27/2021 17:34:31,27.02,17.58,0.37,,
1452,04/27/2021 17:39:31,26.99,17.72,0.45,,
1453,04/27/2021 17:44:31,26.94,17.19,-0.01,,
1454,04/27/2021 17:49:31,26.89,17.87,0.48,,
1455,04/27/2021 17:54:31,26.95,17.68,0.39,,
1456,04/27/2021 17:59:31,26.70,17.72,0.22,,
1457,04/27/2021 18:04:31,26.69,18.73,0.98,,
1458,04/27/2021 18:09:31,26.67,18.15,0.52,,
1459,04/27/2021 18:14:31,26.41,17.99,0.19,,
1460,04/27/2021 18:19:31,26.21,18.00,0.03,,
1461,04/27/2021 18:24:31,26.17,18.19,0.14,,
1462,04/27/2021 18:29:31,26.15,18.44,0.31,,
1463,04/27/2021 18:34:31,26.02,19.22,0.78,,
1464,04/27/2021 18:39:31,25.82,19.64,0.93,,
1465,04/27/2021 18:44:31,25.71,19.46,0.70,,
1466,04/27/2021 18:49:31,25.56,19.67,0.73,,
1467,04/27/2021 18:54:31,25.35,20.58,1.19,,
1468,04/27/2021 18:59:31,25.13,20.79,1.14,,
1469,04/27/2021 19:04:31,24.82,20.69,0.82,,
1470,04/27/2021 19:09:31,24.55,21.31,1.00,,
1471,04/27/2021 19:14:31,24.18,21.46,0.80,,
1472,04/27/2021 19:19:31,23.83,22.23,0.99,,
1473,04/27/2021 19:24:31,23.40,22.92,1.06,,
1474,04/27/2021 19:29:31,22.96,23.24,0.88,,
1475,04/27/2021 19:34:31,22.53,24.02,0.98,,
1476,04/27/2021 19:39:31,21.98,24.99,1.07,,
1477,04/27/2021 19:44:31,21.35,25.94,1.05,,
1478,04/27/2021 19:49:31,20.79,26.52,0.88,,
1479,04/27/2021 19:54:31,20.36,26.82,0.67,,
1480,04/27/2021 19:59:31,20.21,26.17,0.20,,
1481,04/27/2021 20:04:31,20.36,25.94,0.21,,
1482,04/27/2021 20:09:31,20.35,25.43,-0.07,,
1483,04/27/2021 20:14:31,20.63,24.80,-0.18,,
1484,04/27/2021 20:19:31,20.88,23.51,-0.71,,
1485,04/27/2021 20:24:31,20.74,23.78,-0.67,,
1486,04/27/2021 20:29:31,20.25,24.76,-0.53,,
1487,04/27/2021 20:34:31,19.79,25.27,-0.64,,
1488,04/27/2021 20:39:31,19.48,25.50,-0.77,,
1489,04/27/2021 20:44:31,19.08,26.35,-0.67,,
1490,04/27/2021 20:49:31,18.71,27.10,-0.60,,
1491,04/27/2021 20:54:31,18.21,27.74,-0.71,,
1492,04/27/2021 20:59:31,17.60,28.42,-0.91,,
1493,04/27/2021 21:04:31,17.02,28.85,-1.20,,
1494,04/27/2021 21:09:31,16.66,30.46,-0.77,,
1495,04/27/2021 21:14:31,16.24,34.35,0.51,,
1496,04/27/2021 21:19:31,15.68,37.15,1.10,,
1497,04/27/2021 21:24:31,15.17,37.07,0.62,,
1498,04/27/2021 21:29:31,14.78,38.50,0.79,,
1499,04/27/2021 21:34:31,14.54,39.99,1.11,,
1500,04/27/2021 21:39:31,14.55,38.15,0.47,,
1501,04/27/2021 21:44:31,14.32,40.19,0.98,,
1502,04/27/2021 21:49:31,14.05,40.40,0.81,,
1503,04/27/2021 21:54:31,13.95,41.16,0.98,,
1504,04/27/2021 21:59:31,13.89,40.56,0.72,,
1505,04/27/2021 22:04:31,13.53,41.18,0.61,,
1506,04/27/2021 22:09:31,13.20,42.26,0.67,,
1507,04/27/2021 22:14:31,12.93,42.26,0.42,,
1508,04/27/2021 22:19:31,12.76,42.74,0.42,,
1509,04/27/2021 22:24:31,12.67,43.67,0.65,,
1510,04/27/2021 22:29:31,12.57,44.22,0.72,,
1511,04/27/2021 22:34:31,12.56,44.30,0.74,,
1512,04/27/2021 22:39:31,12.41,44.64,0.71,,
1513,04/27/2021 22:44:31,12.12,45.78,0.79,,
1514,04/27/2021 22:49:31,11.75,45.53,0.38,,
1515,04/27/2021 22:54:31,11.57,47.04,0.67,,
1516,04/27/2021 22:59:31,11.61,48.00,0.99,,
1517,04/27/2021 23:04:31,11.82,45.24,0.35,,
1518,04/27/2021 23:09:31,11.63,45.77,0.35,,
1519,04/27/2021 23:14:31,11.41,47.39,0.62,,
1520,04/27/2021 23:19:31,11.22,51.73,1.66,,
1521,04/27/2021 23:24:31,11.08,50.47,1.19,,
1522,04/27/2021 23:29:31,10.95,50.49,1.08,,
1523,04/27/2021 23:34:31,10.88,50.74,1.09,,
1524,04/27/2021 23:39:31,10.80,54.68,2.05,,
1525,04/27/2021 23:44:31,10.75,54.55,1.97,,
1526,04/27/2021 23:49:31,10.55,52.61,1.28,,
1527,04/27/2021 23:54:31,10.33,55.34,1.78,,
1528,04/27/2021 23:59:31,10.24,53.61,1.25,,
1529,04/28/2021 00:04:31,10.15,53.31,1.10,,
1530,04/28/2021 00:09:31,10.15,57.08,2.05,,
1531,04/28/2021 00:14:31,10.12,56.53,1.88,,
1532,04/28/2021 00:19:31,10.15,55.63,1.69,,
1533,04/28/2021 00:24:31,10.31,61.72,3.30,,
1534,04/28/2021 00:29:31,10.46,58.17,2.61,,
1535,04/28/2021 00:34:31,10.51,56.05,2.12,,
1536,04/28/2021 00:39:31,10.67,55.21,2.06,,
1537,04/28/2021 00:44:31,10.25,56.00,1.87,,
1538,04/28/2021 00:49:31,10.03,57.39,2.00,,
1539,04/28/2021 00:54:31,10.15,58.74,2.45,,
1540,04/28/2021 00:59:31,10.70,53.86,1.75,,
1541,04/28/2021 01:04:31,10.64,51.88,1.17,,
1542,04/28/2021 01:09:31,10.27,53.89,1.36,,
1543,04/28/2021 01:14:31,10.12,55.96,1.74,,
1544,04/28/2021 01:19:31,9.96,56.78,1.79,,
1545,04/28/2021 01:24:31,9.92,55.04,1.32,,
1546,04/28/2021 01:29:31,9.86,54.75,1.20,,
1547,04/28/2021 01:34:31,9.70,53.69,0.78,,
1548,04/28/2021 01:39:31,9.80,53.80,0.89,,
1549,04/28/2021 01:44:31,9.64,54.42,0.90,,
1550,04/28/2021 01:49:31,9.68,53.51,0.71,,
1551,04/28/2021 01:54:31,9.51,53.35,0.51,,
1552,04/28/2021 01:59:31,9.50,52.67,0.32,,
1553,04/28/2021 02:04:31,9.48,52.21,0.18,,
1554,04/28/2021 02:09:31,9.66,51.70,0.21,,
1555,04/28/2021 02:14:31,9.44,51.89,0.05,,
1556,04/28/2021 02:19:31,9.35,52.52,0.14,,
1557,04/28/2021 02:24:31,9.98,50.87,0.29,,
1558,04/28/2021 02:29:31,10.00,50.56,0.22,,
1559,04/28/2021 02:34:31,9.80,51.11,0.18,,
1560,04/28/2021 02:39:31,9.52,52.64,0.33,,
1561,04/28/2021 02:44:31,9.16,53.42,0.20,,
1562,04/28/2021 02:49:31,9.16,53.13,0.12,,
1563,04/28/2021 02:54:31,9.22,52.78,0.09,,
1564,04/28/2021 02:59:31,9.16,52.73,0.02,,
1565,04/28/2021 03:04:31,9.14,52.75,0.00,,
1566,04/28/2021 03:09:31,9.31,52.06,-0.02,,
1567,04/28/2021 03:14:31,9.31,51.91,-0.06,,
1568,04/28/2021 03:19:31,9.26,52.17,-0.03,,
1569,04/28/2021 03:24:31,9.30,52.07,-0.03,,
1570,04/28/2021 03:29:31,9.16,52.47,-0.05,,
1571,04/28/2021 03:34:31,8.94,52.60,-0.21,,
1572,04/28/2021 03:39:31,8.97,52.82,-0.13,,
1573,04/28/2021 03:44:31,8.91,53.94,0.10,,
1574,04/28/2021 03:49:31,8.82,54.91,0.27,,
1575,04/28/2021 03:54:31,8.62,55.64,0.26,,
1576,04/28/2021 03:59:31,8.55,55.95,0.27,,
1577,04/28/2021 04:04:31,8.34,56.88,0.30,,
1578,04/28/2021 04:09:31,8.28,57.19,0.31,,
1579,04/28/2021 04:14:31,8.32,57.06,0.32,,
1580,04/28/2021 04:19:31,8.53,56.72,0.44,,
1581,04/28/2021 04:24:31,8.27,56.36,0.10,,
1582,04/28/2021 04:29:31,8.00,57.34,0.09,,
1583,04/28/2021 04:34:31,7.90,56.40,-0.23,,
1584,04/28/2021 04:39:31,7.98,56.95,-0.02,,
1585,04/28/2021 04:44:31,7.72,56.58,-0.36,,
1586,04/28/2021 04:49:31,7.50,57.00,-0.45,,
1587,04/28/2021 04:54:31,7.45,57.30,-0.43,,
1588,04/28/2021 04:59:31,7.33,58.24,-0.32,,
1589,04/28/2021 05:04:31,7.24,59.07,-0.22,,
1590,04/28/2021 05:09:31,7.00,61.43,0.10,,
1591,04/28/2021 05:14:31,7.09,63.34,0.60,,
1592,04/28/2021 05:19:31,7.11,62.15,0.36,,
1593,04/28/2021 05:24:31,6.80,64.85,0.65,,
1594,04/28/2021 05:29:31,6.76,66.29,0.93,,
1595,04/28/2021 05:34:31,6.94,65.61,0.95,,
1596,04/28/2021 05:39:31,6.90,64.79,0.74,,
1597,04/28/2021 05:44:31,6.80,65.44,0.78,,
1598,04/28/2021 05:49:31,6.68,65.50,0.68,,
1599,04/28/2021 05:54:31,6.72,65.26,0.67,,
1600,04/28/2021 05:59:31,6.82,65.77,0.87,,
1601,04/28/2021 06:04:31,7.20,64.96,1.07,,
1602,04/28/2021 06:09:31,7.54,63.53,1.07,,
1603,04/28/2021 06:14:31,7.96,61.91,1.11,,
1604,04/28/2021 06:19:31,8.12,60.60,0.97,,
1605,04/28/2021 06:24:31,7.82,61.12,0.80,,
1606,04/28/2021 06:29:31,8.04,60.95,0.98,,
1607,04/28/2021 06:34:31,8.68,59.01,1.13,,
1608,04/28/2021 06:39:31,9.00,58.03,1.19,,
1609,04/28/2021 06:44:31,9.38,56.61,1.21,,
1610,04/28/2021 06:49:31,9.71,56.14,1.41,,
1611,04/28/2021 06:54:31,9.89,55.01,1.28,,
1612,04/28/2021 06:59:31,10.29,55.65,1.82,,
1613,04/28/2021 07:04:31,10.94,53.21,1.80,,
1614,04/28/2021 07:09:31,11.53,51.63,1.92,,
1615,04/28/2021 07:14:31,12.16,50.16,2.10,,
1616,04/28/2021 07:19:31,12.70,49.41,2.39,,
1617,04/28/2021 07:24:31,13.16,48.09,2.43,,
1618,04/28/2021 07:29:31,13.55,47.22,2.54,,
1619,04/28/2021 07:34:31,13.97,47.56,3.02,,
1620,04/28/2021 07:39:31,14.52,46.28,3.14,,
1621,04/28/2021 07:44:31,14.91,46.25,3.48,,
1622,04/28/2021 07:49:31,15.34,41.95,2.50,,
1623,04/28/2021 07:54:31,15.75,41.27,2.64,,
1624,04/28/2021 07:59:31,16.20,40.87,2.91,,
1625,04/28/2021 08:04:31,16.58,40.75,3.20,,
1626,04/28/2021 08:09:31,16.91,39.82,3.17,,
1627,04/28/2021 08:14:31,17.24,39.69,3.42,,
1628,04/28/2021 08:19:31,17.59,39.30,3.59,,
1629,04/28/2021 08:24:31,17.94,39.60,4.02,,
1630,04/28/2021 08:29:31,18.34,39.46,4.32,,
1631,04/28/2021 08:34:31,18.70,38.83,4.42,,
1632,04/28/2021 08:39:31,19.07,38.25,4.53,,
1633,04/28/2021 08:44:31,19.52,36.69,4.33,,
1634,04/28/2021 08:49:31,19.77,37.18,4.75,,
1635,04/28/2021 08:54:31,20.01,36.55,4.72,,
1636,04/28/2021 08:59:31,20.37,36.32,4.95,,
1637,04/28/2021 09:04:31,20.79,34.63,4.64,,
1638,04/28/2021 09:09:31,21.08,34.54,4.85,,
1639,04/28/2021 09:14:31,21.40,33.55,4.72,,
1640,04/28/2021 09:19:31,21.82,31.81,4.32,,
1641,04/28/2021 09:24:31,21.97,31.22,4.19,,
1642,04/28/2021 09:29:31,22.06,30.89,4.11,,
1643,04/28/2021 09:34:31,22.37,30.47,4.19,,
1644,04/28/2021 09:39:31,22.44,30.83,4.42,,
1645,04/28/2021 09:44:31,22.67,28.50,3.50,,
1646,04/28/2021 09:49:31,23.13,28.25,3.76,,
1647,04/28/2021 09:54:31,23.50,28.04,3.97,,
1648,04/28/2021 09:59:31,23.86,26.67,3.57,,
1649,04/28/2021 10:04:31,24.04,26.82,3.81,,
1650,04/28/2021 10:09:31,24.41,27.45,4.45,,
1651,04/28/2021 10:14:31,24.69,26.61,4.24,,
1652,04/28/2021 10:19:31,24.85,26.12,4.12,,
1653,04/28/2021 10:24:31,25.23,25.90,4.32,,
1654,04/28/2021 10:29:31,25.38,26.01,4.51,,
1655,04/28/2021 10:34:31,25.68,25.50,4.48,,
1656,04/28/2021 10:39:31,25.95,23.42,3.50,,
1657,04/28/2021 10:44:31,25.94,24.65,4.22,,
1658,04/28/2021 10:49:31,26.22,24.95,4.62,,
1659,04/28/2021 10:54:31,26.61,23.92,4.35,,
1660,04/28/2021 10:59:31,26.80,24.71,4.97,,
1661,04/28/2021 11:04:31,26.95,24.18,4.79,,
1662,04/28/2021 11:09:31,27.16,24.08,4.91,,
1663,04/28/2021 11:14:31,27.82,22.75,4.64,,
1664,04/28/2021 11:19:31,27.64,23.21,4.78,,
1665,04/28/2021 11:24:31,27.96,21.32,3.84,,
1666,04/28/2021 11:29:31,28.17,22.07,4.51,,
1667,04/28/2021 11:34:31,28.10,21.80,4.27,,
1668,04/28/2021 11:39:31,28.46,22.29,4.89,,
1669,04/28/2021 11:44:31,28.23,22.11,4.57,,
1670,04/28/2021 11:49:31,28.54,20.67,3.88,,
1671,04/28/2021 11:54:31,28.82,20.44,3.94,,
1672,04/28/2021 11:59:31,29.05,19.60,3.54,,
1673,04/28/2021 12:04:31,29.03,18.93,3.04,,
1674,04/28/2021 12:09:31,29.27,19.90,3.93,,
1675,04/28/2021 12:14:31,29.39,18.84,3.26,,
1676,04/28/2021 12:19:31,29.33,19.55,3.74,,
1677,04/28/2021 12:24:31,29.79,18.73,3.50,,
1678,04/28/2021 12:29:31,29.54,19.78,4.08,,
1679,04/28/2021 12:34:31,29.93,18.23,3.23,,
1680,04/28/2021 12:39:31,29.94,18.75,3.64,,
1681,04/28/2021 12:44:31,30.09,18.44,3.53,,
1682,04/28/2021 12:49:31,30.23,18.14,3.41,,
1683,04/28/2021 12:54:31,30.20,17.95,3.23,,
1684,04/28/2021 12:59:31,30.07,18.07,3.22,,
1685,04/28/2021 13:04:31,30.17,17.14,2.56,,
1686,04/28/2021 13:09:31,30.49,17.96,3.48,,
1687,04/28/2021 13:14:31,30.62,18.69,4.14,,
1688,04/28/2021 13:19:31,31.08,16.17,2.46,,
1689,04/28/2021 13:24:31,30.92,16.49,2.62,,
1690,04/28/2021 13:29:31,30.72,17.40,3.21,,
1691,04/28/2021 13:34:31,30.91,16.81,2.88,,
1692,04/28/2021 13:39:31,31.29,17.37,3.65,,
1693,04/28/2021 13:44:31,31.34,16.59,3.04,,
1694,04/28/2021 13:49:31,30.98,15.85,2.11,,
1695,04/28/2021 13:54:31,31.10,16.50,2.77,,
1696,04/28/2021 13:59:31,31.61,15.48,2.28,,
1697,04/28/2021 14:04:31,31.29,15.96,2.46,,
1698,04/28/2021 14:09:31,31.37,15.76,2.34,,
1699,04/28/2021 14:14:31,31.56,15.30,2.08,,
1700,04/28/2021 14:19:31,31.39,15.92,2.50,,
1701,04/28/2021 14:24:31,31.59,15.32,2.12,,
1702,04/28/2021 14:29:31,31.98,15.69,2.76,,
1703,04/28/2021 14:34:31,32.40,15.09,2.55,,
1704,04/28/2021 14:39:31,32.04,15.62,2.75,,
1705,04/28/2021 14:44:31,32.05,15.08,2.26,,
1706,04/28/2021 14:49:31,32.12,14.68,1.94,,
1707,04/28/2021 14:54:31,32.24,14.84,2.19,,
1708,04/28/2021 14:59:31,32.23,14.23,1.59,,
1709,04/28/2021 15:04:31,32.22,15.15,2.45,,
1710,04/28/2021 15:09:31,32.62,14.70,2.35,,
1711,04/28/2021 15:14:31,32.27,14.70,2.08,,
1712,04/28/2021 15:19:31,32.29,15.25,2.61,,
1713,04/28/2021 15:24:31,32.62,14.47,2.14,,
1714,04/28/2021 15:29:31,32.60,14.22,1.87,,
1715,04/28/2021 15:34:31,32.41,14.63,2.12,,
1716,04/28/2021 15:39:31,32.45,14.45,1.98,,
1717,04/28/2021 15:44:31,32.27,14.76,2.14,,
1718,04/28/2021 15:49:31,32.59,14.47,2.11,,
1719,04/28/2021 15:54:31,32.98,14.04,1.99,,
1720,04/28/2021 15:59:31,32.88,15.32,3.14,,
1721,04/28/2021 16:04:31,32.71,14.28,2.02,,
1722,04/28/2021 16:09:31,32.53,14.34,1.93,,
1723,04/28/2021 16:14:31,32.22,15.23,2.53,,
1724,04/28/2021 16:19:31,32.68,14.97,2.66,,
1725,04/28/2021 16:24:31,32.89,14.00,1.88,,
1726,04/28/2021 16:29:31,33.07,14.65,2.67,,
1727,04/28/2021 16:34:31,33.32,14.56,2.77,,
1728,04/28/2021 16:39:31,33.61,14.56,3.00,,
1729,04/28/2021 16:44:31,33.77,14.03,2.61,,
1730,04/28/2021 16:49:31,33.13,14.72,2.77,,
1731,04/28/2021 16:54:31,33.16,14.25,2.35,,
1732,04/28/2021 16:59:31,33.26,14.75,2.91,,
1733,04/28/2021 17:04:31,33.16,14.91,2.98,,
1734,04/28/2021 17:09:31,33.01,15.47,3.38,,
1735,04/28/2021 17:14:31,33.09,14.78,2.80,,
1736,04/28/2021 17:19:31,33.05,14.36,2.37,,
1737,04/28/2021 17:24:31,32.84,14.88,2.70,,
1738,04/28/2021 17:29:31,32.86,15.19,3.00,,
1739,04/28/2021 17:34:31,33.03,15.01,2.97,,
1740,04/28/2021 17:39:31,32.81,15.43,3.18,,
1741,04/28/2021 17:44:31,32.90,16.09,3.86,,
1742,04/28/2021 17:49:31,32.87,15.96,3.72,,
1743,04/28/2021 17:54:31,32.46,15.66,3.12,,
1744,04/28/2021 17:59:31,32.54,16.61,4.01,,
1745,04/28/2021 18:04:31,32.17,15.76,2.98,,
1746,04/28/2021 18:09:31,32.07,16.73,3.74,,
1747,04/28/2021 18:14:31,31.84,15.89,2.83,,
1748,04/28/2021 18:19:31,31.98,15.96,3.00,,
1749,04/28/2021 18:24:31,31.74,16.56,3.34,,
1750,04/28/2021 18:29:31,31.49,19.20,5.24,,
1751,04/28/2021 18:34:31,30.97,21.07,6.16,,
1752,04/28/2021 18:39:31,30.55,21.41,6.04,,
1753,04/28/2021 18:44:31,30.22,21.52,5.85,,
1754,04/28/2021 18:49:31,29.92,21.55,5.62,,
1755,04/28/2021 18:54:31,29.64,21.53,5.37,,
1756,04/28/2021 18:59:31,29.30,22.75,5.88,,
1757,04/28/2021 19:04:31,28.93,23.15,5.83,,
1758,04/28/2021 19:09:31,28.60,23.69,5.88,,
1759,04/28/2021 19:14:31,28.18,23.91,5.66,,
1760,04/28/2021 19:19:31,27.75,24.69,5.77,,
1761,04/28/2021 19:24:31,27.39,24.98,5.63,,
1762,04/28/2021 19:29:31,27.08,25.26,5.53,,
1763,04/28/2021 19:34:31,26.51,26.19,5.57,,
1764,04/28/2021 19:39:31,26.07,27.04,5.65,,
1765,04/28/2021 19:44:31,25.67,27.21,5.41,,
1766,04/28/2021 19:49:31,25.23,27.59,5.23,,
1767,04/28/2021 19:54:31,24.80,28.17,5.16,,
1768,04/28/2021 19:59:31,24.25,28.99,5.10,,
1769,04/28/2021 20:04:31,23.64,29.94,5.03,,
1770,04/28/2021 20:09:31,23.13,30.69,4.95,,
1771,04/28/2021 20:14:31,22.58,31.34,4.77,,
1772,04/28/2021 20:19:31,22.11,32.16,4.73,,
1773,04/28/2021 20:24:31,21.97,32.51,4.77,,
1774,04/28/2021 20:29:31,21.82,32.66,4.70,,
1775,04/28/2021 20:34:31,21.45,33.24,4.63,,
1776,04/28/2021 20:39:31,21.10,34.04,4.66,,
1777,04/28/2021 20:44:31,20.72,34.93,4.69,,
1778,04/28/2021 20:49:31,20.26,35.69,4.60,,
1779,04/28/2021 20:54:31,20.25,36.14,4.76,,
1780,04/28/2021 20:59:31,20.05,36.70,4.81,,
1781,04/28/2021 21:04:31,19.87,37.97,5.14,,
1782,04/28/2021 21:09:31,19.83,38.06,5.14,,
1783,04/28/2021 21:14:31,19.61,38.07,4.95,,
1784,04/28/2021 21:19:31,19.15,38.00,4.51,,
1785,04/28/2021 21:24:31,18.87,39.66,4.88,,
1786,04/28/2021 21:29:31,18.83,39.50,4.78,,
1787,04/28/2021 21:34:31,18.71,39.75,4.77,,
1788,04/28/2021 21:39:31,18.50,40.00,4.66,,
1789,04/28/2021 21:44:31,18.40,40.82,4.87,,
1790,04/28/2021 21:49:31,17.95,41.06,4.54,,
1791,04/28/2021 21:54:31,17.48,43.46,4.93,,
1792,04/28/2021 21:59:31,17.09,43.77,4.68,,
1793,04/28/2021 22:04:31,16.73,45.87,5.03,,
1794,04/28/2021 22:09:31,16.42,45.18,4.53,,
1795,04/28/2021 22:14:31,16.02,46.41,4.55,,
1796,04/28/2021 22:19:31,15.63,50.11,5.29,,
1797,04/28/2021 22:24:31,15.23,48.35,4.40,,
1798,04/28/2021 22:29:31,15.07,48.75,4.38,,
1799,04/28/2021 22:34:31,15.19,48.67,4.47,,
1800,04/28/2021 22:39:31,14.88,50.23,4.64,,
1801,04/28/2021 22:44:31,14.57,49.74,4.21,,
1802,04/28/2021 22:49:31,14.56,50.79,4.50,,
1803,04/28/2021 22:54:31,14.55,50.76,4.48,,
1804,04/28/2021 22:59:31,14.30,51.09,4.34,,
1805,04/28/2021 23:04:31,14.09,52.27,4.47,,
1806,04/28/2021 23:09:31,13.86,53.17,4.51,,
1807,04/28/2021 23:14:31,13.73,54.81,4.81,,
1808,04/28/2021 23:19:31,13.89,54.27,4.82,,
1809,04/28/2021 23:24:31,13.65,53.90,4.50,,
1810,04/28/2021 23:29:31,13.51,55.68,4.84,,
1811,04/28/2021 23:34:31,13.40,56.38,4.91,,
1812,04/28/2021 23:39:31,13.50,56.72,5.09,,
1813,04/28/2021 23:44:31,13.51,57.29,5.24,,
1814,04/28/2021 23:49:31,13.77,55.39,5.00,,
1815,04/28/2021 23:54:31,13.73,55.59,5.01,,
1816,04/28/2021 23:59:31,13.73,54.57,4.75,,
1817,04/29/2021 00:04:31,13.49,54.90,4.61,,
1818,04/29/2021 00:09:31,13.40,55.09,4.58,,
1819,04/29/2021 00:14:31,13.21,55.47,4.50,,
1820,04/29/2021 00:19:31,13.03,57.66,4.89,,
1821,04/29/2021 00:24:31,12.81,58.77,4.96,,
1822,04/29/2021 00:29:31,12.90,59.23,5.15,,
1823,04/29/2021 00:34:31,12.79,57.87,4.72,,
1824,04/29/2021 00:39:31,12.92,57.54,4.76,,
1825,04/29/2021 00:44:31,12.85,57.94,4.78,,
1826,04/29/2021 00:49:31,12.78,57.11,4.52,,
1827,04/29/2021 00:54:31,12.71,57.41,4.52,,
1828,04/29/2021 00:59:31,12.65,56.98,4.37,,
1829,04/29/2021 01:04:31,12.40,56.83,4.09,,
1830,04/29/2021 01:09:31,12.21,58.56,4.34,,
1831,04/29/2021 01:14:31,12.12,57.61,4.02,,
1832,04/29/2021 01:19:31,12.12,59.16,4.40,,
1833,04/29/2021 01:24:31,12.15,64.50,5.67,,
1834,04/29/2021 01:29:31,12.15,60.83,4.83,,
1835,04/29/2021 01:34:31,11.94,61.38,4.76,,
1836,04/29/2021 01:39:31,11.89,60.81,4.58,,
1837,04/29/2021 01:44:31,11.73,61.09,4.49,,
1838,04/29/2021 01:49:31,11.63,62.51,4.73,,
1839,04/29/2021 01:54:31,11.84,61.69,4.73,,
1840,04/29/2021 01:59:31,11.87,61.78,4.78,,
1841,04/29/2021 02:04:31,11.73,61.57,4.60,,
1842,04/29/2021 02:09:31,11.58,61.19,4.37,,
1843,04/29/2021 02:14:31,11.55,62.44,4.63,,
1844,04/29/2021 02:19:31,11.45,62.35,4.52,,
1845,04/29/2021 02:24:31,11.47,61.52,4.35,,
1846,04/29/2021 02:29:31,11.55,61.56,4.43,,
1847,04/29/2021 02:34:31,11.29,60.84,4.02,,
1848,04/29/2021 02:39:31,11.12,61.36,3.98,,
1849,04/29/2021 02:44:31,11.00,62.44,4.11,,
1850,04/29/2021 02:49:31,11.18,61.31,4.03,,
1851,04/29/2021 02:54:31,10.93,61.63,3.86,,
1852,04/29/2021 02:59:31,10.82,63.06,4.08,,
1853,04/29/2021 03:04:31,10.85,62.33,3.95,,
1854,04/29/2021 03:09:31,10.90,63.36,4.23,,
1855,04/29/2021 03:14:31,10.80,61.70,3.75,,
1856,04/29/2021 03:19:31,10.82,63.56,4.19,,
1857,04/29/2021 03:24:31,10.69,64.06,4.18,,
1858,04/29/2021 03:29:31,10.57,63.93,4.04,,
1859,04/29/2021 03:34:31,10.42,63.95,3.90,,
1860,04/29/2021 03:39:31,10.13,64.34,3.72,,
1861,04/29/2021 03:44:31,9.94,65.85,3.86,,
1862,04/29/2021 03:49:31,9.82,66.64,3.92,,
1863,04/29/2021 03:54:31,9.62,67.79,3.97,,
1864,04/29/2021 03:59:31,9.53,68.67,4.07,,
1865,04/29/2021 04:04:31,9.62,67.97,4.00,,
1866,04/29/2021 04:09:31,9.66,67.90,4.03,,
1867,04/29/2021 04:14:31,9.59,67.80,3.94,,
1868,04/29/2021 04:19:31,9.42,66.05,3.41,,
1869,04/29/2021 04:24:31,9.16,65.82,3.11,,
1870,04/29/2021 04:29:31,9.07,67.38,3.36,,
1871,04/29/2021 04:34:31,8.87,68.27,3.35,,
1872,04/29/2021 04:39:31,8.67,69.51,3.42,,
1873,04/29/2021 04:44:31,8.66,68.71,3.25,,
1874,04/29/2021 04:49:31,8.55,69.51,3.29,,
1875,04/29/2021 04:54:31,8.34,70.80,3.36,,
1876,04/29/2021 04:59:31,8.14,70.50,3.10,,
1877,04/29/2021 05:04:31,7.96,69.83,2.80,,
1878,04/29/2021 05:09:31,7.99,71.55,3.17,,
1879,04/29/2021 05:14:31,8.14,75.51,4.08,,
1880,04/29/2021 05:19:31,8.24,76.31,4.33,,
1881,04/29/2021 05:24:31,8.28,74.15,3.95,,
1882,04/29/2021 05:29:31,8.35,74.61,4.11,,
1883,04/29/2021 05:34:31,8.26,74.17,3.94,,
1884,04/29/2021 05:39:31,8.17,75.60,4.13,,
1885,04/29/2021 05:44:31,8.12,75.99,4.15,,
1886,04/29/2021 05:49:31,7.91,74.62,3.69,,
1887,04/29/2021 05:54:31,7.93,75.81,3.94,,
1888,04/29/2021 05:59:31,7.97,78.17,4.41,,
1889,04/29/2021 06:04:31,7.99,78.72,4.53,,
1890,04/29/2021 06:09:31,7.88,79.88,4.63,,
1891,04/29/2021 06:14:31,7.83,81.16,4.81,,
1892,04/29/2021 06:19:31,7.76,80.17,4.57,,
1893,04/29/2021 06:24:31,7.78,79.88,4.54,,
1894,04/29/2021 06:29:31,7.78,77.20,4.05,,
1895,04/29/2021 06:34:31,7.90,79.62,4.61,,
1896,04/29/2021 06:39:31,7.96,79.54,4.64,,
1897,04/29/2021 06:44:31,8.14,80.90,5.06,,
1898,04/29/2021 06:49:31,8.37,80.38,5.20,,
1899,04/29/2021 06:54:31,8.63,76.98,4.83,,
1900,04/29/2021 06:59:31,9.11,77.89,5.47,,
1901,04/29/2021 07:04:31,9.66,76.81,5.80,,
1902,04/29/2021 07:09:31,10.19,76.05,6.16,,
1903,04/29/2021 07:14:31,10.71,74.17,6.31,,
1904,04/29/2021 07:19:31,11.37,71.76,6.46,,
1905,04/29/2021 07:24:31,11.98,70.87,6.87,,
1906,04/29/2021 07:29:31,12.43,69.62,7.04,,
1907,04/29/2021 07:34:31,12.93,67.08,6.98,,
1908,04/29/2021 07:39:31,13.55,64.01,6.89,,
1909,04/29/2021 07:44:31,14.17,62.29,7.07,,
1910,04/29/2021 07:49:31,14.73,59.24,6.88,,
1911,04/29/2021 07:54:31,15.28,57.63,6.99,,
1912,04/29/2021 07:59:31,15.66,57.32,7.26,,
