#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
2915,05/03/2021 15:58:51,33.12,12.09,0.02,,
2916,05/03/2021 16:03:51,33.09,11.11,-1.16,,
2917,05/03/2021 16:08:51,33.02,12.76,0.69,,
2918,05/03/2021 16:13:51,32.97,11.26,-1.07,,
2919,05/03/2021 16:18:51,32.88,11.88,-0.40,,
2920,05/03/2021 16:23:51,32.97,11.55,-0.72,,
2921,05/03/2021 16:28:51,32.96,12.33,0.17,,
2922,05/03/2021 16:33:51,32.94,12.10,-0.09,,
2923,05/03/2021 16:38:51,32.84,12.10,-0.18,,
2924,05/03/2021 16:43:51,33.00,11.97,-0.21,,
2925,05/03/2021 16:48:51,32.89,12.67,0.49,,
2926,05/03/2021 16:53:51,32.92,12.65,0.50,,
2927,05/03/2021 16:58:51,32.77,12.51,0.23,,
2928,05/03/2021 17:03:51,32.66,12.49,0.11,,
2929,05/03/2021 17:08:51,32.46,13.55,1.09,,
2930,05/03/2021 17:13:51,32.47,13.43,0.97,,
2931,05/03/2021 17:18:51,32.40,14.21,1.70,,
2932,05/03/2021 17:23:51,32.31,14.45,1.87,,
2933,05/03/2021 17:28:51,32.28,15.20,2.56,,
2934,05/03/2021 17:33:51,32.12,15.64,2.83,,
2935,05/03/2021 17:38:51,32.24,15.61,2.89,,
2936,05/03/2021 17:43:51,32.15,15.99,3.16,,
2937,05/03/2021 17:48:51,32.22,16.60,3.75,,
2938,05/03/2021 17:53:51,32.02,15.81,2.90,,
2939,05/03/2021 17:58:51,31.97,16.46,3.43,,
2940,05/03/2021 18:03:51,31.92,16.11,3.08,,
2941,05/03/2021 18:08:51,31.84,16.76,3.58,,
2942,05/03/2021 18:13:51,31.84,16.89,3.70,,
2943,05/03/2021 18:18:51,31.75,16.58,3.37,,
2944,05/03/2021 18:23:51,31.56,17.18,3.71,,
2945,05/03/2021 18:28:51,31.44,16.69,3.20,,
2946,05/03/2021 18:33:51,31.24,16.97,3.28,,
2947,05/03/2021 18:38:51,31.08,16.49,2.74,,
2948,05/03/2021 18:43:51,30.87,17.23,3.20,,
2949,05/03/2021 18:48:51,30.76,17.73,3.51,,
2950,05/03/2021 18:53:51,30.66,18.02,3.66,,
2951,05/03/2021 18:58:51,30.55,18.14,3.67,,
2952,05/03/2021 19:03:51,30.40,18.55,3.87,,
2953,05/03/2021 19:08:51,30.30,18.70,3.89,,
2954,05/03/2021 19:13:51,30.05,18.94,3.87,,
2955,05/03/2021 19:18:51,29.51,19.07,3.53,,
2956,05/03/2021 19:23:51,29.07,19.68,3.62,,
2957,05/03/2021 19:28:51,28.74,19.80,3.43,,
2958,05/03/2021 19:33:51,28.40,20.50,3.65,,
2959,05/03/2021 19:38:51,27.98,21.16,3.75,,
2960,05/03/2021 19:43:51,27.63,21.75,3.85,,
2961,05/03/2021 19:48:51,27.37,21.92,3.74,,
2962,05/03/2021 19:53:51,27.08,22.14,3.64,,
2963,05/03/2021 19:58:51,26.64,22.98,3.80,,
2964,05/03/2021 20:03:51,26.30,23.59,3.89,,
2965,05/03/2021 20:08:51,25.86,24.25,3.91,,
2966,05/03/2021 20:13:51,25.42,25.06,4.01,,
2967,05/03/2021 20:18:51,25.00,25.45,3.87,,
2968,05/03/2021 20:23:51,24.72,25.87,3.87,,
2969,05/03/2021 20:28:51,24.24,26.29,3.69,,
2970,05/03/2021 20:33:51,23.65,27.48,3.82,,
2971,05/03/2021 20:38:51,23.10,28.41,3.82,,
2972,05/03/2021 20:43:51,22.94,28.52,3.74,,
2973,05/03/2021 20:48:51,22.81,28.94,3.83,,
2974,05/03/2021 20:53:51,23.00,28.95,4.00,,
2975,05/03/2021 20:58:51,22.94,29.10,4.02,,
2976,05/03/2021 21:03:51,22.56,29.69,3.99,,
2977,05/03/2021 21:08:51,22.23,30.20,3.94,,
2978,05/03/2021 21:13:51,21.64,31.55,4.05,,
2979,05/03/2021 21:18:51,21.00,32.91,4.09,,
2980,05/03/2021 21:23:51,20.43,33.52,3.85,,
2981,05/03/2021 21:28:51,19.87,34.62,3.82,,
2982,05/03/2021 21:33:51,19.41,35.31,3.70,,
2983,05/03/2021 21:38:51,19.08,35.83,3.61,,
2984,05/03/2021 21:43:51,18.74,36.64,3.63,,
2985,05/03/2021 21:48:51,18.58,36.69,3.51,,
2986,05/03/2021 21:53:51,18.43,37.08,3.53,,
2987,05/03/2021 21:58:51,18.87,36.62,3.74,,
2988,05/03/2021 22:03:51,19.39,35.83,3.89,,
2989,05/03/2021 22:08:51,19.24,35.68,3.69,,
2990,05/03/2021 22:13:51,19.15,36.70,4.02,,
2991,05/03/2021 22:18:51,18.63,37.14,3.72,,
2992,05/03/2021 22:23:51,18.40,38.01,3.85,,
2993,05/03/2021 22:28:51,17.90,42.41,4.96,,
2994,05/03/2021 22:33:51,17.34,45.63,5.51,,
2995,05/03/2021 22:38:51,16.90,47.32,5.63,,
2996,05/03/2021 22:43:51,16.43,48.27,5.48,,
2997,05/03/2021 22:48:51,16.04,48.76,5.28,,
2998,05/03/2021 22:53:51,15.78,46.85,4.46,,
2999,05/03/2021 22:58:51,15.42,46.42,4.00,,
3000,05/03/2021 23:03:51,15.16,46.36,3.75,,
3001,05/03/2021 23:08:51,15.13,46.32,3.71,,
3002,05/03/2021 23:13:51,15.42,45.45,3.70,,
3003,05/03/2021 23:18:51,16.13,43.73,3.80,,
3004,05/03/2021 23:23:51,16.99,41.82,3.94,,
3005,05/03/2021 23:28:51,17.78,40.31,4.13,,
3006,05/03/2021 23:33:51,18.35,38.92,4.14,,
3007,05/03/2021 23:38:51,19.27,36.93,4.21,,
3008,05/03/2021 23:43:51,20.14,35.25,4.31,,
3009,05/03/2021 23:48:51,20.39,34.71,4.31,,
3010,05/03/2021 23:53:51,20.86,34.08,4.47,,
3011,05/03/2021 23:58:51,21.17,33.58,4.53,,
3012,05/04/2021 00:03:51,21.04,33.47,4.37,,
3013,05/04/2021 00:08:51,20.89,33.84,4.39,,
3014,05/04/2021 00:13:51,20.72,34.10,4.35,,
3015,05/04/2021 00:18:51,20.60,34.59,4.45,,
3016,05/04/2021 00:23:51,20.33,34.78,4.29,,
3017,05/04/2021 00:28:51,20.07,34.86,4.10,,
3018,05/04/2021 00:33:51,20.14,34.92,4.18,,
3019,05/04/2021 00:38:51,19.87,34.90,3.94,,
3020,05/04/2021 00:43:51,19.81,35.11,3.96,,
3021,05/04/2021 00:48:51,19.77,34.13,3.53,,
3022,05/04/2021 00:53:51,19.71,33.79,3.34,,
3023,05/04/2021 00:58:51,19.87,33.79,3.48,,
3024,05/04/2021 01:03:51,20.25,33.20,3.56,,
3025,05/04/2021 01:08:51,20.37,32.98,3.57,,
3026,05/04/2021 01:13:51,19.92,34.31,3.74,,
3027,05/04/2021 01:18:51,19.70,34.30,3.54,,
3028,05/04/2021 01:23:51,19.88,33.60,3.41,,
3029,05/04/2021 01:28:51,20.47,33.10,3.71,,
3030,05/04/2021 01:33:51,20.70,32.85,3.80,,
3031,05/04/2021 01:38:51,20.80,33.18,4.04,,
3032,05/04/2021 01:43:51,20.89,33.24,4.14,,
3033,05/04/2021 01:48:51,20.58,34.58,4.43,,
3034,05/04/2021 01:53:51,19.84,37.03,4.75,,
3035,05/04/2021 01:58:51,19.66,36.53,4.40,,
3036,05/04/2021 02:03:51,19.73,36.31,4.38,,
3037,05/04/2021 02:08:51,19.52,36.70,4.34,,
3038,05/04/2021 02:13:51,19.26,37.71,4.50,,
3039,05/04/2021 02:18:51,18.78,38.52,4.37,,
3040,05/04/2021 02:23:51,18.44,39.43,4.41,,
3041,05/04/2021 02:28:51,18.44,40.21,4.69,,
3042,05/04/2021 02:33:51,18.91,39.57,4.87,,
3043,05/04/2021 02:38:51,19.18,39.38,5.05,,
3044,05/04/2021 02:43:51,19.38,38.91,5.05,,
3045,05/04/2021 02:48:51,19.41,39.11,5.15,,
3046,05/04/2021 02:53:51,19.27,39.65,5.23,,
3047,05/04/2021 02:58:51,19.09,40.77,5.46,,
3048,05/04/2021 03:03:51,18.84,41.04,5.34,,
3049,05/04/2021 03:08:51,18.74,41.42,5.38,,
3050,05/04/2021 03:13:51,18.88,40.91,5.33,,
3051,05/04/2021 03:18:51,19.12,40.10,5.26,,
3052,05/04/2021 03:23:51,19.31,39.88,5.35,,
3053,05/04/2021 03:28:51,19.42,39.65,5.36,,
3054,05/04/2021 03:33:51,19.48,39.68,5.43,,
3055,05/04/2021 03:38:51,19.61,39.47,5.47,,
3056,05/04/2021 03:43:51,19.56,39.57,5.46,,
3057,05/04/2021 03:48:51,19.58,39.63,5.50,,
3058,05/04/2021 03:53:51,19.79,39.23,5.54,,
3059,05/04/2021 03:58:51,19.92,38.98,5.57,,
3060,05/04/2021 04:03:51,20.06,38.76,5.61,,
3061,05/04/2021 04:08:51,20.04,38.94,5.66,,
3062,05/04/2021 04:13:51,20.19,38.75,5.72,,
3063,05/04/2021 04:18:51,20.16,38.85,5.73,,
3064,05/04/2021 04:23:51,20.13,39.19,5.83,,
3065,05/04/2021 04:28:51,20.30,39.02,5.92,,
3066,05/04/2021 04:33:51,20.39,38.84,5.93,,
3067,05/04/2021 04:38:51,20.42,38.96,6.00,,
3068,05/04/2021 04:43:51,20.43,38.93,6.00,,
3069,05/04/2021 04:48:51,20.33,39.28,6.04,,
3070,05/04/2021 04:53:51,20.29,39.46,6.07,,
3071,05/04/2021 04:58:51,20.33,39.51,6.12,,
3072,05/04/2021 05:03:51,20.26,39.83,6.18,,
3073,05/04/2021 05:08:51,20.32,39.69,6.18,,
3074,05/04/2021 05:13:51,20.31,39.90,6.25,,
3075,05/04/2021 05:18:51,20.34,39.88,6.27,,
3076,05/04/2021 05:23:51,20.25,40.23,6.31,,
3077,05/04/2021 05:28:51,20.25,40.33,6.35,,
3078,05/04/2021 05:33:51,20.24,40.40,6.36,,
3079,05/04/2021 05:38:51,20.20,40.52,6.38,,
3080,05/04/2021 05:43:51,20.16,40.71,6.40,,
3081,05/04/2021 05:48:51,20.05,41.03,6.42,,
3082,05/04/2021 05:53:51,20.03,41.25,6.48,,
3083,05/04/2021 05:58:51,19.84,41.75,6.48,,
3084,05/04/2021 06:03:51,19.77,42.09,6.54,,
3085,05/04/2021 06:08:51,19.74,42.15,6.53,,
3086,05/04/2021 06:13:51,19.59,42.44,6.50,,
3087,05/04/2021 06:18:51,19.66,42.43,6.55,,
3088,05/04/2021 06:23:51,19.45,42.96,6.55,,
3089,05/04/2021 06:28:51,19.37,43.39,6.62,,
3090,05/04/2021 06:33:51,19.38,43.55,6.68,,
3091,05/04/2021 06:38:51,19.36,43.71,6.72,,
3092,05/04/2021 06:43:51,19.40,44.06,6.87,,
3093,05/04/2021 06:48:51,19.44,44.09,6.92,,
3094,05/04/2021 06:53:51,19.48,44.19,6.99,,
3095,05/04/2021 06:58:51,19.62,44.27,7.14,,
3096,05/04/2021 07:03:51,19.72,44.08,7.17,,
3097,05/04/2021 07:08:51,19.89,44.15,7.35,,
3098,05/04/2021 07:13:51,20.09,43.87,7.43,,
3099,05/04/2021 07:18:51,20.27,43.74,7.55,,
3100,05/04/2021 07:23:51,20.43,44.02,7.79,,
3101,05/04/2021 07:28:51,20.59,43.32,7.70,,
3102,05/04/2021 07:33:51,20.74,42.85,7.68,,
3103,05/04/2021 07:38:51,20.90,43.25,7.96,,
3104,05/04/2021 07:43:51,21.04,42.23,7.73,,
3105,05/04/2021 07:48:51,21.21,42.39,7.94,,
3106,05/04/2021 07:53:51,21.35,42.85,8.23,,
3107,05/04/2021 07:58:51,21.51,41.55,7.92,,
3108,05/04/2021 08:03:51,21.74,41.29,8.03,,
3109,05/04/2021 08:08:51,21.95,41.42,8.27,,
3110,05/04/2021 08:13:51,22.18,39.61,7.81,,
3111,05/04/2021 08:18:51,22.34,39.72,8.00,,
3112,05/04/2021 08:23:51,22.65,38.89,7.96,,
3113,05/04/2021 08:28:51,22.84,37.97,7.78,,
3114,05/04/2021 08:33:51,23.10,37.14,7.69,,
3115,05/04/2021 08:38:51,23.28,36.16,7.46,,
3116,05/04/2021 08:43:51,23.52,35.93,7.57,,
3117,05/04/2021 08:48:51,23.87,36.07,7.94,,
3118,05/04/2021 08:53:51,24.23,34.30,7.52,,
3119,05/04/2021 08:58:51,24.44,34.60,7.83,,
3120,05/04/2021 09:03:51,24.74,33.22,7.50,,
3121,05/04/2021 09:08:51,24.84,33.76,7.82,,
3122,05/04/2021 09:13:51,25.13,32.22,7.39,,
3123,05/04/2021 09:18:51,25.23,32.64,7.67,,
3124,05/04/2021 09:23:51,25.43,32.65,7.84,,
3125,05/04/2021 09:28:51,25.60,32.50,7.92,,
3126,05/04/2021 09:33:51,26.04,32.31,8.22,,
3127,05/04/2021 09:38:51,26.66,31.98,8.61,,
3128,05/04/2021 09:43:51,26.72,30.87,8.14,,
3129,05/04/2021 09:48:51,26.77,31.82,8.63,,
3130,05/04/2021 09:53:51,26.96,30.88,8.35,,
3131,05/04/2021 09:58:51,27.06,29.67,7.85,,
3132,05/04/2021 10:03:51,27.37,29.56,8.06,,
3133,05/04/2021 10:08:51,27.79,29.97,8.63,,
3134,05/04/2021 10:13:51,28.09,29.04,8.42,,
3135,05/04/2021 10:18:51,28.14,28.63,8.26,,
3136,05/04/2021 10:23:51,28.37,28.06,8.15,,
3137,05/04/2021 10:28:51,28.37,27.77,8.00,,
3138,05/04/2021 10:33:51,28.62,28.41,8.56,,
3139,05/04/2021 10:38:51,28.69,27.83,8.31,,
3140,05/04/2021 10:43:51,29.18,27.14,8.36,,
3141,05/04/2021 10:48:51,29.39,26.08,7.95,,
3142,05/04/2021 10:53:51,29.47,26.76,8.39,,
3143,05/04/2021 10:58:51,29.52,26.01,8.02,,
3144,05/04/2021 11:03:51,29.59,26.10,8.13,,
3145,05/04/2021 11:08:51,29.86,26.55,8.60,,
3146,05/04/2021 11:13:51,30.16,25.70,8.38,,
3147,05/04/2021 11:18:51,30.54,25.67,8.69,,
3148,05/04/2021 11:23:51,30.72,24.59,8.21,,
3149,05/04/2021 11:28:51,30.81,23.85,7.83,,
3150,05/04/2021 11:33:51,30.77,24.72,8.32,,
3151,05/04/2021 11:38:51,31.12,24.49,8.48,,
3152,05/04/2021 11:43:51,31.70,24.25,8.82,,
3153,05/04/2021 11:48:51,32.03,23.92,8.90,,
3154,05/04/2021 11:53:51,32.23,23.04,8.50,,
3155,05/04/2021 11:58:51,32.05,23.03,8.35,,
3156,05/04/2021 12:03:51,32.00,23.06,8.33,,
3157,05/04/2021 12:08:51,32.43,22.11,8.06,,
3158,05/04/2021 12:13:51,32.67,22.54,8.54,,
3159,05/04/2021 12:18:51,32.71,22.67,8.67,,
3160,05/04/2021 12:23:51,32.69,21.85,8.10,,
3161,05/04/2021 12:28:51,32.71,22.25,8.39,,
3162,05/04/2021 12:33:51,32.97,22.33,8.65,,
3163,05/04/2021 12:38:51,33.15,21.62,8.33,,
3164,05/04/2021 12:43:51,33.22,21.48,8.30,,
3165,05/04/2021 12:48:51,33.18,20.88,7.85,,
3166,05/04/2021 12:53:51,33.27,20.54,7.68,,
3167,05/04/2021 12:58:51,33.12,20.05,7.20,,
3168,05/04/2021 13:03:51,33.05,20.97,7.80,,
3169,05/04/2021 13:08:51,33.37,20.86,7.99,,
3170,05/04/2021 13:13:51,33.42,20.33,7.64,,
3171,05/04/2021 13:18:51,33.76,19.74,7.50,,
3172,05/04/2021 13:23:51,34.09,19.78,7.80,,
3173,05/04/2021 13:28:51,34.29,18.83,7.23,,
3174,05/04/2021 13:33:51,34.21,19.27,7.51,,
3175,05/04/2021 13:38:51,34.45,20.09,8.32,,
3176,05/04/2021 13:43:51,34.45,19.47,7.85,,
3177,05/04/2021 13:48:51,34.41,18.68,7.22,,
3178,05/04/2021 13:53:51,34.79,18.85,7.66,,
3179,05/04/2021 13:58:51,34.56,19.07,7.64,,
3180,05/04/2021 14:03:51,34.50,18.68,7.29,,
3181,05/04/2021 14:08:51,34.75,18.66,7.48,,
3182,05/04/2021 14:13:51,34.67,19.19,7.82,,
3183,05/04/2021 14:18:51,34.51,19.15,7.66,,
3184,05/04/2021 14:23:51,35.24,18.49,7.74,,
3185,05/04/2021 14:28:51,35.38,18.84,8.13,,
3186,05/04/2021 14:33:51,35.00,18.65,7.68,,
3187,05/04/2021 14:38:51,35.10,19.52,8.43,,
3188,05/04/2021 14:43:51,35.34,19.00,8.22,,
3189,05/04/2021 14:48:51,35.59,18.37,7.93,,
3190,05/04/2021 14:53:51,35.78,18.61,8.27,,
3191,05/04/2021 14:58:51,36.24,18.94,8.90,,
3192,05/04/2021 15:03:51,36.32,17.35,7.68,,
3193,05/04/2021 15:08:51,35.82,18.75,8.41,,
3194,05/04/2021 15:13:51,35.99,18.43,8.30,,
3195,05/04/2021 15:18:51,36.21,17.75,7.92,,
3196,05/04/2021 15:23:51,36.45,18.24,8.52,,
3197,05/04/2021 15:28:51,36.57,17.61,8.09,,
3198,05/04/2021 15:33:51,35.71,18.83,8.39,,
3199,05/04/2021 15:38:51,36.43,18.48,8.70,,
3200,05/04/2021 15:43:51,36.82,18.22,8.80,,
3201,05/04/2021 15:48:51,36.56,18.04,8.44,,
3202,05/04/2021 15:53:51,36.57,18.10,8.51,,
3203,05/04/2021 15:58:51,36.25,17.84,8.03,,
3204,05/04/2021 16:03:51,36.04,18.28,8.22,,
3205,05/04/2021 16:08:51,35.90,17.98,7.86,,
3206,05/04/2021 16:13:51,35.94,18.28,8.14,,
3207,05/04/2021 16:18:51,35.88,17.91,7.79,,
3208,05/04/2021 16:23:51,35.82,18.26,8.03,,
3209,05/04/2021 16:28:51,36.24,18.39,8.47,,
3210,05/04/2021 16:33:51,36.61,17.87,8.34,,
3211,05/04/2021 16:38:51,36.81,17.84,8.48,,
3212,05/04/2021 16:43:51,36.69,17.87,8.41,,
3213,05/04/2021 16:48:51,36.71,18.37,8.84,,
3214,05/04/2021 16:53:51,36.58,18.00,8.43,,
3215,05/04/2021 16:58:51,36.12,18.66,8.59,,
3216,05/04/2021 17:03:51,35.94,18.42,8.25,,
3217,05/04/2021 17:08:51,36.06,17.95,7.96,,
3218,05/04/2021 17:13:51,35.92,18.69,8.44,,
3219,05/04/2021 17:18:51,36.11,18.04,8.08,,
3220,05/04/2021 17:23:51,36.18,18.49,8.50,,
3221,05/04/2021 17:28:51,36.30,18.95,8.97,,
3222,05/04/2021 17:33:51,36.33,18.10,8.31,,
3223,05/04/2021 17:38:51,35.83,18.10,7.90,,
3224,05/04/2021 17:43:51,35.55,18.12,7.69,,
3225,05/04/2021 17:48:51,35.55,18.33,7.87,,
3226,05/04/2021 17:53:51,35.59,18.95,8.39,,
3227,05/04/2021 17:58:51,35.83,19.06,8.66,,
3228,05/04/2021 18:03:51,35.75,18.93,8.50,,
3229,05/04/2021 18:08:51,35.42,19.31,8.53,,
3230,05/04/2021 18:13:51,35.49,19.70,8.87,,
3231,05/04/2021 18:18:51,35.49,19.23,8.52,,
3232,05/04/2021 18:23:51,35.41,18.59,7.96,,
3233,05/04/2021 18:28:51,35.20,19.23,8.28,,
3234,05/04/2021 18:33:51,35.21,19.34,8.37,,
3235,05/04/2021 18:38:51,34.71,20.86,9.09,,
3236,05/04/2021 18:43:51,34.21,21.73,9.28,,
3237,05/04/2021 18:48:51,33.59,22.74,9.44,,
3238,05/04/2021 18:53:51,33.07,23.19,9.31,,
3239,05/04/2021 18:58:51,32.50,24.19,9.46,,
3240,05/04/2021 19:03:51,31.93,25.29,9.63,,
3241,05/04/2021 19:08:51,31.51,26.01,9.70,,
3242,05/04/2021 19:13:51,31.06,26.78,9.75,,
3243,05/04/2021 19:18:51,30.42,28.16,9.97,,
3244,05/04/2021 19:23:51,29.72,29.00,9.80,,
3245,05/04/2021 19:28:51,29.27,30.86,10.34,,
3246,05/04/2021 19:33:51,28.76,32.40,10.63,,
3247,05/04/2021 19:38:51,28.23,32.85,10.37,,
3248,05/04/2021 19:43:51,27.81,33.44,10.28,,
3249,05/04/2021 19:48:51,27.45,33.88,10.16,,
3250,05/04/2021 19:53:51,26.99,35.02,10.25,,
3251,05/04/2021 19:58:51,26.45,35.95,10.16,,
3252,05/04/2021 20:03:51,25.92,36.77,10.04,,
3253,05/04/2021 20:08:51,25.43,37.70,9.97,,
3254,05/04/2021 20:13:51,24.91,38.63,9.88,,
3255,05/04/2021 20:18:51,24.63,39.27,9.88,,
3256,05/04/2021 20:23:51,24.32,39.81,9.80,,
3257,05/04/2021 20:28:51,24.05,40.85,9.95,,
3258,05/04/2021 20:33:51,23.87,41.13,9.89,,
3259,05/04/2021 20:38:51,23.46,41.75,9.74,,
3260,05/04/2021 20:43:51,23.36,42.10,9.77,,
3261,05/04/2021 20:48:51,23.31,42.33,9.82,,
3262,05/04/2021 20:53:51,22.96,42.93,9.71,,
3263,05/04/2021 20:58:51,22.44,43.87,9.56,,
3264,05/04/2021 21:03:51,22.20,45.01,9.72,,
3265,05/04/2021 21:08:51,21.64,46.39,9.66,,
3266,05/04/2021 21:13:51,21.14,47.28,9.49,,
3267,05/04/2021 21:18:51,20.99,47.41,9.39,,
3268,05/04/2021 21:23:51,20.59,49.62,9.71,,
3269,05/04/2021 21:28:51,20.37,50.02,9.63,,
3270,05/04/2021 21:33:51,19.98,50.58,9.43,,
3271,05/04/2021 21:38:51,19.50,52.78,9.62,,
3272,05/04/2021 21:43:51,19.02,52.67,9.15,,
3273,05/04/2021 21:48:51,18.42,53.72,8.89,,
3274,05/04/2021 21:53:51,18.06,55.32,8.98,,
3275,05/04/2021 21:58:51,17.75,58.45,9.51,,
3276,05/04/2021 22:03:51,17.54,57.30,9.02,,
3277,05/04/2021 22:08:51,17.23,58.66,9.08,,
3278,05/04/2021 22:13:51,17.05,58.59,8.89,,
3279,05/04/2021 22:18:51,16.93,59.90,9.11,,
3280,05/04/2021 22:23:51,16.74,60.93,9.18,,
3281,05/04/2021 22:28:51,16.59,61.00,9.06,,
3282,05/04/2021 22:33:51,16.25,59.78,8.43,,
3283,05/04/2021 22:38:51,16.32,62.57,9.18,,
3284,05/04/2021 22:43:51,16.17,62.97,9.13,,
3285,05/04/2021 22:48:51,15.97,63.07,8.96,,
3286,05/04/2021 22:53:51,15.78,61.35,8.38,,
3287,05/04/2021 22:58:51,15.58,63.04,8.59,,
3288,05/04/2021 23:03:51,15.31,62.49,8.20,,
3289,05/04/2021 23:08:51,15.01,63.78,8.22,,
3290,05/04/2021 23:13:51,14.66,64.28,8.00,,
3291,05/04/2021 23:18:51,14.38,64.96,7.89,,
3292,05/04/2021 23:23:51,14.21,68.08,8.42,,
3293,05/04/2021 23:28:51,13.98,64.58,7.43,,
3294,05/04/2021 23:33:51,13.73,66.03,7.51,,
3295,05/04/2021 23:38:51,13.47,65.65,7.18,,
3296,05/04/2021 23:43:51,13.30,70.57,8.07,,
3297,05/04/2021 23:48:51,13.34,72.16,8.44,,
3298,05/04/2021 23:53:51,13.36,70.27,8.07,,
3299,05/04/2021 23:58:51,13.52,70.71,8.32,,
3300,05/05/2021 00:03:51,13.60,70.15,8.27,,
3301,05/05/2021 00:08:51,13.65,69.73,8.24,,
3302,05/05/2021 00:13:51,13.67,70.54,8.43,,
3303,05/05/2021 00:18:51,13.62,70.76,8.42,,
3304,05/05/2021 00:23:51,13.64,70.46,8.38,,
3305,05/05/2021 00:28:51,13.83,69.30,8.32,,
3306,05/05/2021 00:33:51,13.83,69.39,8.34,,
3307,05/05/2021 00:38:51,13.90,69.25,8.37,,
3308,05/05/2021 00:43:51,13.85,68.37,8.14,,
3309,05/05/2021 00:48:51,13.80,70.49,8.54,,
3310,05/05/2021 00:53:51,14.05,71.01,8.89,,
3311,05/05/2021 00:58:51,14.11,70.15,8.77,,
3312,05/05/2021 01:03:51,14.24,69.31,8.71,,
3313,05/05/2021 01:08:51,14.35,68.59,8.66,,
3314,05/05/2021 01:13:51,14.29,68.08,8.50,,
3315,05/05/2021 01:18:51,14.15,68.26,8.41,,
3316,05/05/2021 01:23:51,13.81,68.62,8.16,,
3317,05/05/2021 01:28:51,13.68,69.88,8.30,,
3318,05/05/2021 01:33:51,13.49,70.23,8.19,,
3319,05/05/2021 01:38:51,13.38,71.32,8.31,,
3320,05/05/2021 01:43:51,13.21,71.51,8.19,,
3321,05/05/2021 01:48:51,13.01,71.90,8.07,,
3322,05/05/2021 01:53:51,12.75,72.78,8.00,,
3323,05/05/2021 01:58:51,12.49,71.78,7.55,,
3324,05/05/2021 02:03:51,12.25,74.33,7.83,,
3325,05/05/2021 02:08:51,12.26,75.08,7.98,,
3326,05/05/2021 02:13:51,12.05,74.94,7.76,,
3327,05/05/2021 02:18:51,11.57,73.95,7.10,,
3328,05/05/2021 02:23:51,11.29,75.04,7.04,,
3329,05/05/2021 02:28:51,11.17,77.65,7.43,,
3330,05/05/2021 02:33:51,11.27,80.09,7.98,,
3331,05/05/2021 02:38:51,11.32,79.51,7.92,,
3332,05/05/2021 02:43:51,11.27,79.12,7.80,,
3333,05/05/2021 02:48:51,11.20,79.93,7.88,,
3334,05/05/2021 02:53:51,11.31,77.43,7.52,,
3335,05/05/2021 02:58:51,11.30,78.13,7.64,,
3336,05/05/2021 03:03:51,11.37,78.79,7.83,,
3337,05/05/2021 03:08:51,11.30,79.51,7.90,,
3338,05/05/2021 03:13:51,11.24,78.76,7.70,,
3339,05/05/2021 03:18:51,11.02,77.76,7.30,,
3340,05/05/2021 03:23:51,10.74,79.55,7.36,,
3341,05/05/2021 03:28:51,10.60,82.11,7.69,,
3342,05/05/2021 03:33:51,10.55,80.04,7.26,,
3343,05/05/2021 03:38:51,10.39,82.10,7.48,,
3344,05/05/2021 03:43:51,10.24,83.63,7.60,,
3345,05/05/2021 03:48:51,10.19,78.81,6.68,,
3346,05/05/2021 03:53:51,10.03,84.87,7.61,,
3347,05/05/2021 03:58:51,9.92,83.39,7.25,,
3348,05/05/2021 04:03:51,9.89,85.44,7.57,,
3349,05/05/2021 04:08:51,9.65,78.54,6.11,,
3350,05/05/2021 04:13:51,9.32,81.63,6.35,,
3351,05/05/2021 04:18:51,9.18,81.97,6.27,,
3352,05/05/2021 04:23:51,9.17,83.59,6.54,,
3353,05/05/2021 04:28:51,9.07,84.11,6.54,,
3354,05/05/2021 04:33:51,9.03,84.88,6.63,,
3355,05/05/2021 04:38:51,8.98,86.07,6.79,,
3356,05/05/2021 04:43:51,8.96,86.13,6.78,,
3357,05/05/2021 04:48:51,8.94,86.77,6.87,,
3358,05/05/2021 04:53:51,8.91,88.89,7.19,,
3359,05/05/2021 04:58:51,8.92,89.07,7.23,,
3360,05/05/2021 05:03:51,8.80,88.16,6.96,,
3361,05/05/2021 05:08:51,8.80,87.73,6.89,,
3362,05/05/2021 05:13:51,8.74,88.22,6.91,,
3363,05/05/2021 05:18:51,8.70,85.19,6.36,,
3364,05/05/2021 05:23:51,8.53,85.91,6.32,,
3365,05/05/2021 05:28:51,8.39,85.73,6.15,,
3366,05/05/2021 05:33:51,8.33,89.27,6.68,,
3367,05/05/2021 05:38:51,8.22,89.71,6.64,,
3368,05/05/2021 05:43:51,8.14,89.90,6.59,,
3369,05/05/2021 05:48:51,8.23,91.86,7.00,,
3370,05/05/2021 05:53:51,8.09,89.83,6.53,,
3371,05/05/2021 05:58:51,7.85,86.49,5.74,,
3372,05/05/2021 06:03:51,7.76,88.54,6.00,,
3373,05/05/2021 06:08:51,7.78,90.78,6.38,,
3374,05/05/2021 06:13:51,7.83,91.50,6.54,,
3375,05/05/2021 06:18:51,7.85,91.40,6.54,,
3376,05/05/2021 06:23:51,7.89,90.20,6.39,,
3377,05/05/2021 06:28:51,7.79,88.62,6.04,,
3378,05/05/2021 06:33:51,7.96,91.78,6.71,,
