#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
1143,06/14/2021 13:03:00,27.43,42.46,13.57,,
1144,06/14/2021 13:08:00,27.44,44.01,14.13,,
1145,06/14/2021 13:13:00,27.28,44.96,14.32,,
1146,06/14/2021 13:18:00,27.40,44.40,14.23,,
1147,06/14/2021 13:23:00,27.53,45.21,14.63,,
1148,06/14/2021 13:28:00,27.44,42.98,13.76,,
1149,06/14/2021 13:33:00,27.41,44.51,14.28,,
1150,06/14/2021 13:38:00,27.54,45.63,14.78,,
1151,06/14/2021 13:43:00,27.72,43.67,14.26,,
1152,06/14/2021 13:48:00,27.73,42.87,13.99,,
1153,06/14/2021 13:53:00,27.82,44.72,14.72,,
1154,06/14/2021 13:58:00,27.96,44.69,14.83,,
1155,06/14/2021 14:03:00,27.99,42.66,14.14,,
1156,06/14/2021 14:08:00,27.89,43.27,14.27,,
1157,06/14/2021 14:13:00,27.96,43.50,14.41,,
1158,06/14/2021 14:18:00,28.04,41.13,13.63,,
1159,06/14/2021 14:23:00,28.08,42.14,14.03,,
1160,06/14/2021 14:28:00,28.15,41.98,14.04,,
1161,06/14/2021 14:33:00,28.27,41.39,13.92,,
1162,06/14/2021 14:38:00,28.23,40.80,13.67,,
1163,06/14/2021 14:43:00,28.35,41.92,14.20,,
1164,06/14/2021 14:48:00,28.53,38.74,13.14,,
1165,06/14/2021 14:53:00,28.58,38.96,13.27,,
1166,06/14/2021 14:58:00,28.50,36.74,12.31,,
1167,06/14/2021 15:03:00,28.40,35.96,11.89,,
1168,06/14/2021 15:08:00,28.32,38.27,12.77,,
1169,06/14/2021 15:13:00,28.48,33.66,10.96,,
1170,06/14/2021 15:18:00,28.49,32.42,10.41,,
1171,06/14/2021 15:23:00,28.38,31.66,9.95,,
1172,06/14/2021 15:28:00,28.40,30.01,9.17,,
1173,06/14/2021 15:33:00,28.34,32.40,10.27,,
1174,06/14/2021 15:38:00,28.38,31.89,10.06,,
1175,06/14/2021 15:43:00,28.33,30.66,9.44,,
1176,06/14/2021 15:48:00,28.27,30.25,9.18,,
1177,06/14/2021 15:53:00,28.35,33.95,10.98,,
1178,06/14/2021 15:58:00,28.39,32.30,10.26,,
1179,06/14/2021 16:03:00,28.46,33.27,10.77,,
1180,06/14/2021 16:08:00,28.43,32.51,10.40,,
1181,06/14/2021 16:13:00,28.40,35.26,11.59,,
1182,06/14/2021 16:18:00,28.44,28.70,8.55,,
1183,06/14/2021 16:23:00,28.40,30.79,9.55,,
1184,06/14/2021 16:28:00,28.42,29.46,8.92,,
1185,06/14/2021 16:33:00,28.59,28.35,8.50,,
1186,06/14/2021 16:38:00,28.89,29.31,9.25,,
1187,06/14/2021 16:43:00,28.94,29.59,9.43,,
1188,06/14/2021 16:48:00,28.90,31.42,10.29,,
1189,06/14/2021 16:53:00,29.22,28.37,9.05,,
1190,06/14/2021 16:58:00,29.34,30.14,10.05,,
1191,06/14/2021 17:03:00,29.60,28.02,9.18,,
1192,06/14/2021 17:08:00,29.71,30.00,10.30,,
1193,06/14/2021 17:13:00,29.79,28.38,9.54,,
1194,06/14/2021 17:18:00,29.93,28.07,9.50,,
1195,06/14/2021 17:23:00,29.92,28.86,9.90,,
1196,06/14/2021 17:28:00,29.96,27.99,9.48,,
1197,06/14/2021 17:33:00,30.16,27.23,9.23,,
1198,06/14/2021 17:38:00,30.21,23.37,7.03,,
1199,06/14/2021 17:43:00,30.07,22.81,6.56,,
1200,06/14/2021 17:48:00,29.95,23.07,6.63,,
1201,06/14/2021 17:53:00,29.68,24.47,7.26,,
1202,06/14/2021 17:58:00,28.97,24.95,6.94,,
1203,06/14/2021 18:03:00,28.20,27.04,7.47,,
1204,06/14/2021 18:08:00,27.81,29.81,8.57,,
1205,06/14/2021 18:13:00,27.41,30.42,8.52,,
1206,06/14/2021 18:18:00,27.16,32.50,9.29,,
1207,06/14/2021 18:23:00,27.15,32.65,9.35,,
1208,06/14/2021 18:28:00,27.19,30.98,8.60,,
1209,06/14/2021 18:33:00,26.94,33.44,9.51,,
1210,06/14/2021 18:38:00,26.76,33.09,9.20,,
1211,06/14/2021 18:43:00,26.48,34.08,9.39,,
1212,06/14/2021 18:48:00,26.60,31.88,8.51,,
1213,06/14/2021 18:53:00,26.49,34.14,9.43,,
1214,06/14/2021 18:58:00,26.12,33.19,8.69,,
1215,06/14/2021 19:03:00,25.87,35.10,9.30,,
1216,06/14/2021 19:08:00,25.68,33.86,8.60,,
1217,06/14/2021 19:13:00,25.48,35.19,9.00,,
1218,06/14/2021 19:18:00,25.43,35.28,8.99,,
1219,06/14/2021 19:23:00,25.21,35.18,8.75,,
1220,06/14/2021 19:28:00,25.00,32.07,7.21,,
1221,06/14/2021 19:33:00,24.87,32.42,7.25,,
1222,06/14/2021 19:38:00,24.68,34.41,7.96,,
1223,06/14/2021 19:43:00,24.43,34.30,7.70,,
1224,06/14/2021 19:48:00,24.23,35.52,8.03,,
1225,06/14/2021 19:53:00,24.08,35.23,7.78,,
1226,06/14/2021 19:58:00,23.84,37.03,8.30,,
1227,06/14/2021 20:03:00,23.67,35.39,7.48,,
1228,06/14/2021 20:08:00,23.67,36.11,7.78,,
1229,06/14/2021 20:13:00,23.57,35.88,7.60,,
1230,06/14/2021 20:18:00,23.37,36.09,7.50,,
1231,06/14/2021 20:23:00,23.29,36.11,7.45,,
1232,06/14/2021 20:28:00,23.10,36.95,7.61,,
1233,06/14/2021 20:33:00,22.92,38.35,8.00,,
1234,06/14/2021 20:38:00,22.76,38.23,7.81,,
1235,06/14/2021 20:43:00,22.54,38.88,7.87,,
1236,06/14/2021 20:48:00,22.35,39.50,7.93,,
1237,06/14/2021 20:53:00,22.14,39.99,7.92,,
1238,06/14/2021 20:58:00,22.01,40.75,8.07,,
1239,06/14/2021 21:03:00,21.76,41.68,8.19,,
1240,06/14/2021 21:08:00,21.65,41.78,8.13,,
1241,06/14/2021 21:13:00,21.60,42.07,8.18,,
1242,06/14/2021 21:18:00,21.67,41.94,8.20,,
1243,06/14/2021 21:23:00,21.62,41.87,8.13,,
1244,06/14/2021 21:28:00,21.42,42.14,8.04,,
1245,06/14/2021 21:33:00,21.21,42.75,8.07,,
1246,06/14/2021 21:38:00,21.14,42.82,8.02,,
1247,06/14/2021 21:43:00,21.15,42.60,7.96,,
1248,06/14/2021 21:48:00,21.11,42.20,7.79,,
1249,06/14/2021 21:53:00,21.09,42.41,7.84,,
1250,06/14/2021 21:58:00,21.10,42.45,7.87,,
1251,06/14/2021 22:03:00,20.98,43.50,8.11,,
1252,06/14/2021 22:08:00,20.86,41.75,7.40,,
1253,06/14/2021 22:13:00,20.87,41.85,7.44,,
1254,06/14/2021 22:18:00,20.85,41.26,7.22,,
1255,06/14/2021 22:23:00,20.78,41.44,7.22,,
1256,06/14/2021 22:28:00,20.80,41.00,7.09,,
1257,06/14/2021 22:33:00,20.73,41.04,7.03,,
1258,06/14/2021 22:38:00,20.59,43.66,7.81,,
1259,06/14/2021 22:43:00,20.39,42.07,7.09,,
1260,06/14/2021 22:48:00,20.31,42.45,7.15,,
1261,06/14/2021 22:53:00,20.20,42.50,7.07,,
1262,06/14/2021 22:58:00,20.17,41.79,6.80,,
1263,06/14/2021 23:03:00,20.10,43.09,7.17,,
1264,06/14/2021 23:08:00,19.95,42.09,6.70,,
1265,06/14/2021 23:13:00,19.84,42.34,6.69,,
1266,06/14/2021 23:18:00,19.74,43.10,6.86,,
1267,06/14/2021 23:23:00,19.65,43.66,6.96,,
1268,06/14/2021 23:28:00,19.56,42.92,6.63,,
1269,06/14/2021 23:33:00,19.48,42.91,6.56,,
1270,06/14/2021 23:38:00,19.48,43.54,6.77,,
1271,06/14/2021 23:43:00,19.32,44.12,6.82,,
1272,06/14/2021 23:48:00,19.18,44.11,6.69,,
1273,06/14/2021 23:53:00,19.09,44.43,6.71,,
1274,06/14/2021 23:58:00,18.86,45.44,6.83,,
1275,06/15/2021 00:03:00,18.59,46.84,7.03,,
1276,06/15/2021 00:08:00,18.29,50.30,7.80,,
1277,06/15/2021 00:13:00,18.02,49.18,7.21,,
1278,06/15/2021 00:18:00,17.74,49.50,7.05,,
1279,06/15/2021 00:23:00,17.41,51.72,7.40,,
1280,06/15/2021 00:28:00,17.21,51.94,7.27,,
1281,06/15/2021 00:33:00,17.02,53.11,7.42,,
1282,06/15/2021 00:38:00,16.78,54.98,7.70,,
1283,06/15/2021 00:43:00,16.58,52.43,6.82,,
1284,06/15/2021 00:48:00,16.46,55.53,7.55,,
1285,06/15/2021 00:53:00,16.26,55.96,7.47,,
1286,06/15/2021 00:58:00,16.24,54.26,7.00,,
1287,06/15/2021 01:03:00,16.33,54.28,7.10,,
1288,06/15/2021 01:08:00,16.24,56.21,7.52,,
1289,06/15/2021 01:13:00,16.28,55.22,7.30,,
1290,06/15/2021 01:18:00,16.36,54.20,7.10,,
1291,06/15/2021 01:23:00,16.24,55.23,7.26,,
1292,06/15/2021 01:28:00,16.19,54.59,7.05,,
1293,06/15/2021 01:33:00,16.11,57.45,7.72,,
1294,06/15/2021 01:38:00,16.10,55.95,7.32,,
1295,06/15/2021 01:43:00,16.13,57.05,7.63,,
1296,06/15/2021 01:48:00,16.13,55.49,7.23,,
1297,06/15/2021 01:53:00,16.16,57.43,7.76,,
1298,06/15/2021 01:58:00,16.13,56.86,7.58,,
1299,06/15/2021 02:03:00,15.92,57.44,7.54,,
1300,06/15/2021 02:08:00,15.70,58.42,7.58,,
1301,06/15/2021 02:13:00,15.84,58.35,7.69,,
1302,06/15/2021 02:18:00,16.03,56.83,7.49,,
1303,06/15/2021 02:23:00,16.26,56.27,7.55,,
1304,06/15/2021 02:28:00,16.21,56.41,7.55,,
1305,06/15/2021 02:33:00,16.01,58.06,7.78,,
1306,06/15/2021 02:38:00,15.98,57.76,7.67,,
1307,06/15/2021 02:43:00,15.89,58.18,7.70,,
1308,06/15/2021 02:48:00,15.77,58.12,7.58,,
1309,06/15/2021 02:53:00,15.86,59.14,7.91,,
1310,06/15/2021 02:58:00,15.81,57.95,7.56,,
1311,06/15/2021 03:03:00,15.73,57.30,7.33,,
1312,06/15/2021 03:08:00,15.77,57.51,7.42,,
1313,06/15/2021 03:13:00,15.87,56.73,7.31,,
1314,06/15/2021 03:18:00,15.89,57.23,7.46,,
1315,06/15/2021 03:23:00,15.89,56.09,7.16,,
1316,06/15/2021 03:28:00,16.10,55.19,7.12,,
1317,06/15/2021 03:33:00,16.17,54.80,7.09,,
1318,06/15/2021 03:38:00,16.11,55.18,7.13,,
1319,06/15/2021 03:43:00,16.08,55.09,7.08,,
1320,06/15/2021 03:48:00,15.99,55.91,7.21,,
1321,06/15/2021 03:53:00,16.02,56.22,7.32,,
1322,06/15/2021 03:58:00,16.18,55.57,7.30,,
1323,06/15/2021 04:03:00,16.25,55.47,7.33,,
1324,06/15/2021 04:08:00,16.17,55.91,7.38,,
1325,06/15/2021 04:13:00,16.01,56.11,7.28,,
1326,06/15/2021 04:18:00,16.21,55.47,7.30,,
1327,06/15/2021 04:23:00,16.19,55.48,7.29,,
1328,06/15/2021 04:28:00,16.16,55.52,7.27,,
1329,06/15/2021 04:33:00,16.03,55.89,7.24,,
1330,06/15/2021 04:38:00,15.84,56.77,7.29,,
1331,06/15/2021 04:43:00,15.78,57.42,7.41,,
1332,06/15/2021 04:48:00,15.69,58.08,7.48,,
1333,06/15/2021 04:53:00,15.57,58.42,7.46,,
1334,06/15/2021 04:58:00,15.49,58.28,7.35,,
1335,06/15/2021 05:03:00,15.42,58.71,7.39,,
1336,06/15/2021 05:08:00,15.41,58.45,7.32,,
1337,06/15/2021 05:13:00,15.39,58.32,7.26,,
1338,06/15/2021 05:18:00,15.33,59.10,7.41,,
1339,06/15/2021 05:23:00,15.28,58.19,7.13,,
1340,06/15/2021 05:28:00,15.32,58.31,7.20,,
1341,06/15/2021 05:33:00,15.30,57.98,7.10,,
1342,06/15/2021 05:38:00,15.27,58.68,7.24,,
1343,06/15/2021 05:43:00,15.31,58.07,7.13,,
1344,06/15/2021 05:48:00,15.38,57.63,7.08,,
1345,06/15/2021 05:53:00,15.42,58.31,7.29,,
1346,06/15/2021 05:58:00,15.75,57.54,7.41,,
1347,06/15/2021 06:03:00,16.55,55.31,7.57,,
1348,06/15/2021 06:08:00,16.44,55.07,7.41,,
1349,06/15/2021 06:13:00,16.26,55.50,7.35,,
1350,06/15/2021 06:18:00,16.12,56.26,7.42,,
1351,06/15/2021 06:23:00,16.05,56.02,7.30,,
1352,06/15/2021 06:28:00,16.01,56.11,7.28,,
1353,06/15/2021 06:33:00,16.06,56.29,7.38,,
1354,06/15/2021 06:38:00,16.08,56.16,7.36,,
1355,06/15/2021 06:43:00,16.15,56.01,7.38,,
1356,06/15/2021 06:48:00,16.24,56.69,7.64,,
1357,06/15/2021 06:53:00,16.33,57.38,7.91,,
1358,06/15/2021 06:58:00,16.49,56.45,7.82,,
1359,06/15/2021 07:03:00,16.76,57.46,8.33,,
1360,06/15/2021 07:08:00,16.90,56.58,8.23,,
1361,06/15/2021 07:13:00,17.04,55.19,8.00,,
1362,06/15/2021 07:18:00,17.31,54.37,8.03,,
1363,06/15/2021 07:23:00,17.84,53.89,8.40,,
1364,06/15/2021 07:28:00,18.27,53.89,8.79,,
1365,06/15/2021 07:33:00,19.05,53.43,9.38,,
1366,06/15/2021 07:38:00,20.12,50.91,9.66,,
1367,06/15/2021 07:43:00,20.07,50.89,9.61,,
1368,06/15/2021 07:48:00,20.07,49.12,9.08,,
1369,06/15/2021 07:53:00,20.01,52.47,10.01,,
1370,06/15/2021 07:58:00,20.40,50.16,9.69,,
1371,06/15/2021 08:03:00,20.42,51.55,10.12,,
1372,06/15/2021 08:08:00,20.37,49.24,9.40,,
1373,06/15/2021 08:13:00,20.42,49.09,9.39,,
1374,06/15/2021 08:18:00,20.69,49.56,9.78,,
1375,06/15/2021 08:23:00,20.76,45.79,8.67,,
1376,06/15/2021 08:28:00,21.01,45.74,8.88,,
1377,06/15/2021 08:33:00,21.01,42.56,7.82,,
1378,06/15/2021 08:38:00,21.04,43.29,8.10,,
1379,06/15/2021 08:43:00,21.07,45.23,8.77,,
1380,06/15/2021 08:48:00,21.20,42.51,7.98,,
1381,06/15/2021 08:53:00,21.42,47.97,9.96,,
1382,06/15/2021 08:58:00,21.40,43.44,8.48,,
1383,06/15/2021 09:03:00,21.58,44.56,9.01,,
1384,06/15/2021 09:08:00,21.63,45.95,9.51,,
1385,06/15/2021 09:13:00,21.68,44.65,9.14,,
1386,06/15/2021 09:18:00,21.90,47.19,10.16,,
1387,06/15/2021 09:23:00,22.07,43.50,9.10,,
1388,06/15/2021 09:28:00,22.10,43.53,9.14,,
1389,06/15/2021 09:33:00,22.37,45.10,9.91,,
1390,06/15/2021 09:38:00,22.47,43.21,9.36,,
1391,06/15/2021 09:43:00,22.58,43.99,9.73,,
1392,06/15/2021 09:48:00,22.75,44.30,9.98,,
1393,06/15/2021 09:53:00,22.97,39.47,8.47,,
1394,06/15/2021 09:58:00,23.11,39.61,8.65,,
1395,06/15/2021 10:03:00,23.29,39.05,8.60,,
1396,06/15/2021 10:08:00,23.27,38.90,8.52,,
1397,06/15/2021 10:13:00,23.28,41.90,9.63,,
1398,06/15/2021 10:18:00,23.41,41.39,9.57,,
1399,06/15/2021 10:23:00,23.65,41.22,9.72,,
1400,06/15/2021 10:28:00,23.82,40.40,9.57,,
1401,06/15/2021 10:33:00,23.85,41.63,10.05,,
1402,06/15/2021 10:38:00,23.95,41.85,10.22,,
1403,06/15/2021 10:43:00,24.02,47.15,12.08,,
1404,06/15/2021 10:48:00,24.35,40.35,10.03,,
1405,06/15/2021 10:53:00,24.33,40.46,10.06,,
1406,06/15/2021 10:58:00,24.40,39.78,9.86,,
1407,06/15/2021 11:03:00,24.38,39.44,9.71,,
1408,06/15/2021 11:08:00,24.58,36.35,8.68,,
1409,06/15/2021 11:13:00,24.78,40.32,10.41,,
1410,06/15/2021 11:18:00,24.90,34.44,8.17,,
1411,06/15/2021 11:23:00,24.92,37.50,9.45,,
1412,06/15/2021 11:28:00,25.18,36.04,9.08,,
1413,06/15/2021 11:33:00,25.35,39.04,10.43,,
1414,06/15/2021 11:38:00,25.47,35.79,9.24,,
1415,06/15/2021 11:43:00,25.60,38.87,10.58,,
1416,06/15/2021 11:48:00,25.80,37.22,10.12,,
1417,06/15/2021 11:53:00,25.76,35.85,9.52,,
1418,06/15/2021 11:58:00,25.82,34.55,9.03,,
1419,06/15/2021 12:03:00,25.74,34.12,8.76,,
1420,06/15/2021 12:08:00,25.80,35.69,9.49,,
1421,06/15/2021 12:13:00,26.04,35.16,9.47,,
1422,06/15/2021 12:18:00,26.07,33.77,8.90,,
1423,06/15/2021 12:23:00,26.08,35.10,9.48,,
1424,06/15/2021 12:28:00,26.30,31.80,8.21,,
1425,06/15/2021 12:33:00,26.43,34.19,9.41,,
1426,06/15/2021 12:38:00,26.76,34.66,9.89,,
1427,06/15/2021 12:43:00,26.84,31.97,8.77,,
1428,06/15/2021 12:48:00,26.79,34.35,9.79,,
1429,06/15/2021 12:53:00,26.90,33.21,9.37,,
1430,06/15/2021 12:58:00,26.83,31.88,8.71,,
1431,06/15/2021 13:03:00,26.97,35.61,10.48,,
1432,06/15/2021 13:08:00,27.04,33.18,9.49,,
1433,06/15/2021 13:13:00,27.08,32.09,9.02,,
1434,06/15/2021 13:18:00,27.12,32.01,9.03,,
1435,06/15/2021 13:23:00,27.12,34.71,10.23,,
1436,06/15/2021 13:28:00,27.16,35.27,10.51,,
1437,06/15/2021 13:33:00,27.38,31.74,9.12,,
1438,06/15/2021 13:38:00,27.39,33.53,9.95,,
1439,06/15/2021 13:43:00,27.41,35.94,11.01,,
1440,06/15/2021 13:48:00,27.56,33.75,10.20,,
1441,06/15/2021 13:53:00,27.68,34.92,10.81,,
1442,06/15/2021 13:58:00,27.88,31.09,9.26,,
1443,06/15/2021 14:03:00,27.76,32.97,10.03,,
1444,06/15/2021 14:08:00,27.80,32.00,9.61,,
1445,06/15/2021 14:13:00,27.73,30.63,8.90,,
1446,06/15/2021 14:18:00,27.82,31.17,9.23,,
1447,06/15/2021 14:23:00,27.86,29.53,8.47,,
1448,06/15/2021 14:28:00,27.87,28.21,7.81,,
1449,06/15/2021 14:33:00,27.89,29.09,8.28,,
1450,06/15/2021 14:38:00,28.04,31.02,9.36,,
1451,06/15/2021 14:43:00,28.27,29.90,9.01,,
1452,06/15/2021 14:48:00,28.49,30.91,9.69,,
1453,06/15/2021 14:53:00,28.65,29.81,9.29,,
1454,06/15/2021 14:58:00,28.68,29.42,9.12,,
1455,06/15/2021 15:03:00,28.83,30.13,9.60,,
1456,06/15/2021 15:08:00,28.79,28.36,8.68,,
1457,06/15/2021 15:13:00,28.99,30.12,9.73,,
1458,06/15/2021 15:18:00,29.06,27.02,8.19,,
1459,06/15/2021 15:23:00,29.14,27.70,8.62,,
1460,06/15/2021 15:28:00,29.11,28.46,8.99,,
1461,06/15/2021 15:33:00,29.42,25.43,7.60,,
1462,06/15/2021 15:38:00,29.56,28.76,9.54,,
1463,06/15/2021 15:43:00,29.54,26.22,8.16,,
1464,06/15/2021 15:48:00,29.43,25.27,7.52,,
1465,06/15/2021 15:53:00,29.51,24.42,7.09,,
1466,06/15/2021 15:58:00,29.42,27.91,8.97,,
1467,06/15/2021 16:03:00,29.49,24.93,7.37,,
1468,06/15/2021 16:08:00,29.72,24.28,7.18,,
1469,06/15/2021 16:13:00,29.70,25.50,7.88,,
1470,06/15/2021 16:18:00,29.80,25.20,7.79,,
1471,06/15/2021 16:23:00,29.73,25.32,7.80,,
1472,06/15/2021 16:28:00,29.83,23.99,7.10,,
1473,06/15/2021 16:33:00,29.97,24.40,7.46,,
1474,06/15/2021 16:38:00,30.17,23.81,7.27,,
1475,06/15/2021 16:43:00,30.23,22.46,6.47,,
1476,06/15/2021 16:48:00,30.21,25.20,8.13,,
1477,06/15/2021 16:53:00,30.38,23.03,6.96,,
1478,06/15/2021 16:58:00,30.35,24.69,7.95,,
1479,06/15/2021 17:03:00,30.94,23.36,7.63,,
1480,06/15/2021 17:08:00,31.18,24.01,8.24,,
1481,06/15/2021 17:13:00,31.38,23.22,7.91,,
1482,06/15/2021 17:18:00,31.30,22.49,7.38,,
1483,06/15/2021 17:23:00,31.19,22.65,7.39,,
1484,06/15/2021 17:28:00,31.11,21.92,6.85,,
1485,06/15/2021 17:33:00,31.24,20.76,6.16,,
1486,06/15/2021 17:38:00,31.19,20.24,5.75,,
1487,06/15/2021 17:43:00,31.42,20.76,6.31,,
1488,06/15/2021 17:48:00,31.52,21.49,6.89,,
1489,06/15/2021 17:53:00,31.37,21.04,6.46,,
1490,06/15/2021 17:58:00,30.79,22.16,6.74,,
1491,06/15/2021 18:03:00,30.33,23.84,7.42,,
1492,06/15/2021 18:08:00,30.20,20.45,5.09,,
1493,06/15/2021 18:13:00,29.71,20.70,4.86,,
1494,06/15/2021 18:18:00,29.43,20.83,4.72,,
1495,06/15/2021 18:23:00,29.29,21.20,4.85,,
1496,06/15/2021 18:28:00,29.28,23.25,6.17,,
1497,06/15/2021 18:33:00,28.99,25.05,7.02,,
1498,06/15/2021 18:38:00,28.85,25.47,7.14,,
1499,06/15/2021 18:43:00,28.56,25.07,6.67,,
1500,06/15/2021 18:48:00,28.69,23.83,6.04,,
1501,06/15/2021 18:53:00,28.79,25.26,6.98,,
1502,06/15/2021 18:58:00,28.45,27.44,7.90,,
1503,06/15/2021 19:03:00,28.04,27.99,7.84,,
1504,06/15/2021 19:08:00,27.80,26.05,6.58,,
1505,06/15/2021 19:13:00,27.66,25.37,6.08,,
1506,06/15/2021 19:18:00,27.49,25.86,6.21,,
1507,06/15/2021 19:23:00,27.38,25.71,6.04,,
1508,06/15/2021 19:28:00,27.23,26.20,6.18,,
1509,06/15/2021 19:33:00,26.86,27.10,6.36,,
1510,06/15/2021 19:38:00,26.37,33.46,9.03,,
1511,06/15/2021 19:43:00,25.94,32.12,8.05,,
1512,06/15/2021 19:48:00,25.60,34.10,8.64,,
1513,06/15/2021 19:53:00,25.22,35.85,9.05,,
1514,06/15/2021 19:58:00,24.82,38.84,9.87,,
1515,06/15/2021 20:03:00,24.43,39.92,9.94,,
1516,06/15/2021 20:08:00,24.08,41.23,10.11,,
1517,06/15/2021 20:13:00,23.70,42.10,10.08,,
1518,06/15/2021 20:18:00,23.37,42.68,9.98,,
1519,06/15/2021 20:23:00,23.06,43.43,9.97,,
1520,06/15/2021 20:28:00,22.70,44.98,10.17,,
1521,06/15/2021 20:33:00,22.41,44.11,9.62,,
1522,06/15/2021 20:38:00,22.11,45.56,9.82,,
1523,06/15/2021 20:43:00,21.79,45.55,9.53,,
1524,06/15/2021 20:48:00,21.51,45.82,9.37,,
1525,06/15/2021 20:53:00,21.31,43.30,8.34,,
1526,06/15/2021 20:58:00,21.11,44.99,8.73,,
1527,06/15/2021 21:03:00,20.92,45.99,8.88,,
1528,06/15/2021 21:08:00,20.70,48.31,9.41,,
1529,06/15/2021 21:13:00,20.47,47.12,8.83,,
1530,06/15/2021 21:18:00,20.35,45.93,8.35,,
1531,06/15/2021 21:23:00,20.21,44.53,7.76,,
1532,06/15/2021 21:28:00,20.15,44.29,7.63,,
1533,06/15/2021 21:33:00,20.13,43.61,7.38,,
1534,06/15/2021 21:38:00,20.02,45.37,7.86,,
1535,06/15/2021 21:43:00,19.80,50.59,9.27,,
1536,06/15/2021 21:48:00,19.61,48.61,8.51,,
1537,06/15/2021 21:53:00,19.48,48.66,8.40,,
1538,06/15/2021 21:58:00,19.26,50.81,8.84,,
1539,06/15/2021 22:03:00,19.14,51.91,9.04,,
1540,06/15/2021 22:08:00,18.99,48.76,7.98,,
1541,06/15/2021 22:13:00,18.91,50.08,8.30,,
1542,06/15/2021 22:18:00,18.78,51.97,8.72,,
1543,06/15/2021 22:23:00,18.64,48.16,7.48,,
1544,06/15/2021 22:28:00,18.69,44.92,6.51,,
1545,06/15/2021 22:33:00,18.64,59.95,10.72,,
1546,06/15/2021 22:38:00,18.52,47.16,7.06,,
1547,06/15/2021 22:43:00,18.48,43.80,5.95,,
1548,06/15/2021 22:48:00,18.32,49.69,7.64,,
1549,06/15/2021 22:53:00,18.18,49.56,7.47,,
1550,06/15/2021 22:58:00,17.99,49.38,7.25,,
1551,06/15/2021 23:03:00,17.82,56.85,9.17,,
1552,06/15/2021 23:08:00,17.72,48.95,6.87,,
1553,06/15/2021 23:13:00,17.60,50.53,7.22,,
1554,06/15/2021 23:18:00,17.43,53.72,7.96,,
1555,06/15/2021 23:23:00,17.25,55.48,8.28,,
1556,06/15/2021 23:28:00,17.15,55.01,8.05,,
1557,06/15/2021 23:33:00,17.05,57.29,8.56,,
1558,06/15/2021 23:38:00,16.96,57.24,8.46,,
1559,06/15/2021 23:43:00,16.93,57.20,8.43,,
1560,06/15/2021 23:48:00,16.79,60.14,9.04,,
1561,06/15/2021 23:53:00,16.66,62.05,9.38,,
1562,06/15/2021 23:58:00,16.56,63.14,9.54,,
1563,06/16/2021 00:03:00,16.51,60.62,8.89,,
1564,06/16/2021 00:08:00,16.36,60.21,8.65,,
1565,06/16/2021 00:13:00,16.31,59.92,8.53,,
1566,06/16/2021 00:18:00,16.33,61.63,8.96,,
1567,06/16/2021 00:23:00,16.28,60.49,8.64,,
1568,06/16/2021 00:28:00,16.20,63.23,9.22,,
1569,06/16/2021 00:33:00,16.17,62.76,9.08,,
1570,06/16/2021 00:38:00,16.10,64.34,9.38,,
1571,06/16/2021 00:43:00,16.13,63.73,9.27,,
1572,06/16/2021 00:48:00,16.08,62.88,9.03,,
1573,06/16/2021 00:53:00,16.08,62.75,9.00,,
1574,06/16/2021 00:58:00,16.01,63.60,9.13,,
1575,06/16/2021 01:03:00,15.95,65.07,9.41,,
1576,06/16/2021 01:08:00,15.82,65.13,9.30,,
1577,06/16/2021 01:13:00,15.76,65.38,9.30,,
1578,06/16/2021 01:18:00,15.73,65.35,9.27,,
1579,06/16/2021 01:23:00,15.69,67.06,9.61,,
1580,06/16/2021 01:28:00,15.60,68.32,9.80,,
1581,06/16/2021 01:33:00,15.57,67.29,9.55,,
1582,06/16/2021 01:38:00,15.57,67.31,9.55,,
1583,06/16/2021 01:43:00,15.49,68.58,9.76,,
1584,06/16/2021 01:48:00,15.46,68.49,9.71,,
1585,06/16/2021 01:53:00,15.53,66.71,9.38,,
1586,06/16/2021 01:58:00,15.57,68.87,9.89,,
1587,06/16/2021 02:03:00,15.47,68.19,9.65,,
1588,06/16/2021 02:08:00,15.44,68.21,9.63,,
1589,06/16/2021 02:13:00,15.40,67.84,9.50,,
1590,06/16/2021 02:18:00,15.32,69.61,9.81,,
1591,06/16/2021 02:23:00,15.27,69.65,9.77,,
1592,06/16/2021 02:28:00,15.13,69.89,9.69,,
1593,06/16/2021 02:33:00,15.09,69.81,9.63,,
1594,06/16/2021 02:38:00,15.12,70.67,9.85,,
1595,06/16/2021 02:43:00,14.94,66.15,8.69,,
1596,06/16/2021 02:48:00,14.99,66.13,8.74,,
1597,06/16/2021 02:53:00,15.13,62.39,8.01,,
1598,06/16/2021 02:58:00,15.23,63.72,8.41,,
1599,06/16/2021 03:03:00,15.23,59.88,7.50,,
1600,06/16/2021 03:08:00,15.22,61.27,7.83,,
1601,06/16/2021 03:13:00,15.09,62.60,8.02,,
1602,06/16/2021 03:18:00,14.98,63.69,8.17,,
1603,06/16/2021 03:23:00,14.93,63.35,8.04,,
1604,06/16/2021 03:28:00,14.83,63.47,7.98,,
1605,06/16/2021 03:33:00,14.69,64.74,8.14,,
1606,06/16/2021 03:38:00,14.59,64.68,8.03,,
